#time,T,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
0.0008080000000000131,2128.7252187318554,1.7218856910776446e-06,0.00024128225449430508,2.1069836503195787e-05,0.1252317693802128,0.0024863122023990147,0.11499919455700648,0.7569616735850095,9.833906555881301e-10,2.2671359981748966e-05,5.3044155124248395e-06,2.88737144163539e-07,2.8710802273558637e-05,3.80801325220085e-13,0.0
0.0008090000000000132,2128.728259148835,1.7212635072620968e-06,0.00024122409443189317,2.1064758853703762e-05,0.12523190841668166,0.0024860209478529027,0.11499939983748553,0.7569616639056058,9.8317674373575e-10,2.2692095799988817e-05,5.304225121708285e-06,2.8866882828073365e-07,2.8710802273558637e-05,3.80693530017467e-13,0.0
0.0008100000000000132,2128.731278196666,1.720645760895256e-06,0.00024116634183047025,2.1059716802801644e-05,0.1252320464227221,0.0024857316956445477,0.11499960369905297,0.7569616542282959,9.829643391767857e-10,2.2712827129821383e-05,5.304036149905457e-06,2.8860099194272625e-07,2.8710802273558637e-05,3.8058651657882876e-13,0.0
0.0008110000000000132,2128.7342760273705,1.720032418705979e-06,0.00024110899373358307,2.1054710092049518e-05,0.12523218340555978,0.0024854444317605343,0.11499980615174231,0.7569616445530651,9.827534310916771e-10,2.2733554002306928e-05,5.303848586301721e-06,2.8853363166275637e-07,2.8710802273558637e-05,3.804802788433728e-13,0.0
0.0008120000000000132,2128.737252791518,1.7194234477965358e-06,0.0002410520472151043,2.104973846563767e-05,0.12523231937235518,0.0024851591423136338,0.11500000720549353,0.7569616348798992,9.82544008768089e-10,2.275427644823035e-05,5.303662419549831e-06,2.884667439882544e-07,2.8710802273558637e-05,3.8037481082611433e-13,0.0
0.0008130000000000133,2128.7402086385787,1.7188188155307774e-06,0.00024099549937099698,2.104480166968914e-05,0.12523245433021774,0.002484875813515325,0.11500020687017466,0.7569616252087839,9.823360615731567e-10,2.277499449815861e-05,5.303477638422389e-06,2.884003254928736e-07,2.8710802273558637e-05,3.802701065921289e-13,0.0
0.0008140000000000133,2128.743143716931,1.718218489531076e-06,0.00024093934731907987,2.1039899452239106e-05,0.12523258828620615,0.002484594431674879,0.11500040515558253,0.7569616155397051,9.821295789526748e-10,2.2795708182442675e-05,5.303294231812971e-06,2.883343727762157e-07,2.8710802273558637e-05,3.801661602559053e-13,0.0
0.0008150000000000133,2128.7460581738765,1.7176224376752642e-06,0.0002408835881987937,2.103503156321432e-05,0.1252327212473291,0.0024843149831984437,0.11500060207144339,0.7569616058726486,9.819245504302882e-10,2.2816417531219536e-05,5.303112188737258e-06,2.882688824635564e-07,2.8710802273558637e-05,3.800629659806979e-13,0.0
0.0008160000000000133,2128.748952155647,1.7170306280935747e-06,0.0002408282191709666,2.103019775441251e-05,0.12523285322054556,0.0024840374545881277,0.11500079762741365,0.7569615962076005,9.817209656066824e-10,2.2837122574414176e-05,5.302931498334165e-06,2.8820385120557097e-07,2.8710802273558637e-05,3.7996051797787963e-13,0.0
0.0008170000000000134,2128.751825807301,1.7164430292043502e-06,0.0002407732374203018,2.102539777972062e-05,0.12523298421276063,0.002483761832450113,0.1150009918330734,0.756961586544547,9.815188141676877e-10,2.2857823341722337e-05,5.302752149701723e-06,2.881392756809369e-07,2.8710802273558637e-05,3.798588105153828e-13,0.0
0.0008180000000000134,2128.7546792720327,1.7158596099440458e-06,0.00024071864017150544,2.10206313965299e-05,0.1252331142307983,0.002483488103547999,0.11500118469788358,0.7569615768834744,9.8131808593706e-10,2.2878519862496953e-05,5.3025741309048885e-06,2.880751526133541e-07,2.8710802273558637e-05,3.797578379716875e-13,0.0
0.0008190000000000134,2128.7575126933834,1.7152803390327502e-06,0.0002406644246377036,2.1015898361209748e-05,0.1252332432814892,0.002483216254631603,0.11500137623132299,0.756961567224369,9.811187707074887e-10,2.289921216611277e-05,5.302397432094023e-06,2.880114787169946e-07,2.8710802273558637e-05,3.796575946637119e-13,0.0
0.0008200000000000134,2128.760326213272,1.7147051856299195e-06,0.00024061058806645823,2.101119843314533e-05,0.12523337137159238,0.0024829462725894204,0.11500156644276631,0.7569615575672173,9.809208583912709e-10,2.291990028164168e-05,5.302222042698192e-06,2.8794825074511507e-07,2.8710802273558637e-05,3.795580750006025e-13,0.0
0.0008210000000000135,2128.7631199725824,1.714134119138642e-06,0.00024055712772600636,2.1006531373530103e-05,0.1252334985078189,0.0024826781444028546,0.11500175534152056,0.7569615479120057,9.807243389751964e-10,2.2940584237950276e-05,5.302047952247496e-06,2.8788546547548436e-07,2.8710802273558637e-05,3.794592734379186e-13,0.0
