# Position_mm,Temperature_K,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
3.713541666666667140e+01,1.533230959794059800e+03,3.101903356930615111e-09,2.324804052341904472e-06,2.190532700734632961e-07,1.264212702755426743e-01,1.183285166244946586e-04,1.164564793923705405e-01,7.569723776186562114e-01,2.179748041246694167e-14,1.506759326094996536e-08,2.380806206461816865e-07,3.328191732888567137e-08,2.871080703544024012e-05,4.211250278099378847e-18,-8.606222005547858068e-46
3.718750000000000711e+01,1.533232123134310541e+03,3.090137453742697646e-09,2.318839595354631827e-06,2.184916509048803969e-07,1.264213437042882304e-01,1.181764326107493355e-04,1.164565654807055983e-01,7.569723768859937252e-01,2.174189799968555029e-14,1.507097418246188319e-08,2.379967322990407378e-07,3.319989000135703033e-08,2.871080700797495625e-05,4.198944577501434613e-18,-8.605625155285816838e-46
3.723958333333333570e+01,1.533233279555015997e+03,3.078469957011262699e-09,2.312917253785891703e-06,2.179340590170539497e-07,1.264214167066025352e-01,1.180252275963168565e-04,1.164566510628291807e-01,7.569723761589907118e-01,2.168670670602557196e-14,1.507434683164108239e-08,2.379140210706643247e-07,3.311843633395103030e-08,2.871080698072222005e-05,4.186754220828974831e-18,-8.605028350808042315e-46
3.729166666666666430e+01,1.533234429111367035e+03,3.066899778879377147e-09,2.307036630119859181e-06,2.173804559232776265e-07,1.264214892857860040e-01,1.178748948148592568e-04,1.164567361427228664e-01,7.569723754375886626e-01,2.163190285412796851e-14,1.507771126611220367e-08,2.378324724386435821e-07,3.303755097671097494e-08,2.871080695367978858e-05,4.174677727206001559e-18,-8.604431592300129706e-46
3.734375000000000000e+01,1.533235571857961986e+03,3.055425846657512849e-09,2.301197331704880747e-06,2.168308036122797689e-07,1.264215614451046632e-01,1.177254275702014686e-04,1.164568207243260600e-01,7.569723747217295129e-01,2.157748281146103509e-14,1.508106754296342802e-08,2.377520720748823383e-07,3.295722864433160539e-08,2.871080692684550698e-05,4.162713639897712053e-18,-8.603834879632341590e-46
3.739583333333333570e+01,1.533236707848814603e+03,3.044047102568411471e-09,2.295398970680046698e-06,2.162850645409854128e-07,1.264216331877907051e-01,1.175768192353993948e-04,1.164569048115365463e-01,7.569723740113558641e-01,2.152344298964557070e-14,1.508441571875549960e-08,2.376728058425881890e-07,3.287746411519350913e-08,2.871080690021722719e-05,4.150860525839520308e-18,-8.603238212781827054e-46
3.744791666666667140e+01,1.533237837137362249e+03,3.032762503497117126e-09,2.289641163903082379e-06,2.157432016274094168e-07,1.264217045170427378e-01,1.174290632518232161e-04,1.164569884082110873e-01,7.569723733064114279e-01,2.146977984379353191e-14,1.508775584952560358e-08,2.375946597933164320e-07,3.279825223041609743e-08,2.871080687379281467e-05,4.139116975176248269e-18,-8.602641591912276292e-46
3.750000000000000711e+01,1.533238959776473848e+03,3.021571020745844288e-09,2.283923532879524794e-06,2.152051782436767784e-07,1.264217754360265067e-01,1.172821531282551181e-04,1.164570715181659361e-01,7.569723726068403602e-01,2.141648987185670194e-14,1.509108799079560815e-08,2.375176201640682911e-07,3.271958789292890658e-08,2.871080684757019928e-05,4.127481600812342614e-18,-8.602045016934575725e-46
3.755208333333333570e+01,1.533240075818456944e+03,3.010471639793611936e-09,2.278245703693159181e-06,2.146709582091694760e-07,1.264218459478750056e-01,1.171360824400016819e-04,1.164571541451773218e-01,7.569723719125879269e-01,2.136356961398856538e-14,1.509441219757567101e-08,2.374416733744413380e-07,3.264146606655680223e-08,2.871080682154729055e-05,4.115953037971586369e-18,-8.601448487945605254e-46
3.760416666666666430e+01,1.533241185315066332e+03,2.999463360060611221e-09,2.272607306937692671e-06,2.141405057837947803e-07,1.264219160556891708e-01,1.169908448280205051e-04,1.164572362929821997e-01,7.569723712235995050e-01,2.131101565191624226e-14,1.509772852437249136e-08,2.373668060238307905e-07,3.256388177512070178e-08,2.871080679572207930e-05,4.104529943767012557e-18,-8.600852004955819547e-46
3.765625000000000000e+01,1.533242288317510656e+03,2.988545194677140015e-09,2.267007977649640061e-06,2.136137856613744530e-07,1.264219857625381305e-01,1.168464339980604703e-04,1.164573179652784590e-01,7.569723705398218039e-01,2.125882460832439726e-14,1.510103702519557329e-08,2.372930048886794337e-07,3.248683010155826147e-08,2.871080677009252250e-05,4.093210996780244122e-18,-8.600255567836626215e-46
3.770833333333333570e+01,1.533243384876460368e+03,2.977716170256949627e-09,2.261447355242376365e-06,2.130907629631518691e-07,1.264220550714598157e-01,1.167028437198160942e-04,1.164573991657257696e-01,7.569723698612018659e-01,2.120699314624909786e-14,1.510433775356144110e-08,2.372202569197797415e-07,3.241030618705343099e-08,2.871080674465666181e-05,4.081994896650232387e-18,-8.599659176840380973e-46
3.776041666666667140e+01,1.533244475042054546e+03,2.966975326675045480e-09,2.255925083441383690e-06,2.125714032314132765e-07,1.264221239854611267e-01,1.165600678260948064e-04,1.164574798979458731e-01,7.569723691876875105e-01,2.115551796848315206e-14,1.510763076250026336e-08,2.371485492396210746e-07,3.233430523018697201e-08,2.871080671941252533e-05,4.070880363670911805e-18,-8.599062831743353976e-46
3.781250000000000711e+01,1.533245558863908400e+03,2.956321716849732881e-09,2.250440810220615766e-06,2.120556724232231664e-07,1.264221925075185160e-01,1.164181002119976042e-04,1.164575601655230830e-01,7.569723685192272233e-01,2.110439581699151515e-14,1.511091610456061747e-08,2.370778691397853196e-07,3.225882248609990069e-08,2.871080669435817505e-05,4.059866138398235516e-18,-8.598466532751352785e-46
3.786458333333333570e+01,1.533246636391119637e+03,2.945754406528852041e-09,2.244994187739959812e-06,2.115435369042698645e-07,1.264222606405783211e-01,1.162769348341128396e-04,1.164576399720049643e-01,7.569723678557702673e-01,2.105362347233677806e-14,1.511419383181811879e-08,2.370082040783889546e-07,3.218385326566829890e-08,2.871080666949171701e-05,4.048950981265277485e-18,-8.597870279811855153e-46
3.791666666666667140e+01,1.533247707672275737e+03,2.935272474080129561e-09,2.239584872283831303e-06,2.110349634428189862e-07,1.264223283875571535e-01,1.161365657097221366e-04,1.164577193209026112e-01,7.569723671972663492e-01,2.100319775311449760e-14,1.511746399587707174e-08,2.369395416775677855e-07,3.210939293469934099e-08,2.871080664481125047e-05,4.038133672206055239e-18,-8.597274072910124977e-46
3.796875000000000000e+01,1.533248772755461459e+03,2.924875010285485917e-09,2.234212524200808897e-06,2.105299192037738302e-07,1.264223957513422592e-01,1.159969869160193585e-04,1.164577982156912717e-01,7.569723665436659532e-01,2.095311551539923303e-14,1.512072664787888715e-08,2.368718697210084271e-07,3.203543691313162189e-08,2.871080662031492549e-05,4.027413010287818226e-18,-8.596677912142643888e-46
3.802083333333333570e+01,1.533249831688263839e+03,2.914561118139317120e-09,2.228876807844306555e-06,2.100283717428389766e-07,1.264224627347919905e-01,1.158581925893413127e-04,1.164578766598106663e-01,7.569723658949202294e-01,2.090337365219881846e-14,1.512398183850609243e-08,2.368051761515240945e-07,3.196198067425938084e-08,2.871080659600090912e-05,4.016787813350755628e-18,-8.596081797448276983e-46
3.807291666666667140e+01,1.533250884517780150e+03,2.904329912650549159e-09,2.223577391514336639e-06,2.095302890007866954e-07,1.264225293407360562e-01,1.157201769244106790e-04,1.164579546566656548e-01,7.569723652509807721e-01,2.085396909291923746e-14,1.512722961798725166e-08,2.367394490686694911e-07,3.188901974396262780e-08,2.871080657186737852e-05,4.006256917656154380e-18,-8.595485728842656477e-46
3.812500000000000000e+01,1.533251931290624043e+03,2.894180520648462729e-09,2.218313947400171280e-06,2.090356392978220060e-07,1.264225955719759098e-01,1.155829341735906617e-04,1.164580322096264442e-01,7.569723646118001747e-01,2.080489880283822246e-14,1.513047003610433411e-08,2.366746767263997947e-07,3.181654969995213934e-08,2.871080654791254139e-05,3.995819177541976647e-18,-8.594889706394484458e-46
3.817708333333333570e+01,1.533252972052931455e+03,2.884112080592234892e-09,2.213086151524106176e-06,2.085443913280468410e-07,1.264226614312852492e-01,1.154464586461512014e-04,1.164581093220293379e-01,7.569723639773311419e-01,2.075615978258741492e-14,1.513370314219518586e-08,2.366108475307669130e-07,3.174456617102960847e-08,2.871080652413464265e-05,3.985473465085512389e-18,-8.594293730066572186e-46
3.822916666666667140e+01,1.533254006850367205e+03,2.874123742383985924e-09,2.207893683686118418e-06,2.080565141540189443e-07,1.264227269214102112e-01,1.153107447075464354e-04,1.164581859971768329e-01,7.569723633475272662e-01,2.070774906764447145e-14,1.513692898516069978e-08,2.365479500376630675e-07,3.167306483636022857e-08,2.871080650053193405e-05,3.975218669774186325e-18,-8.593697799914777448e-46
3.828125000000000000e+01,1.533255035728131134e+03,2.864214667185403295e-09,2.202736227409468341e-06,2.075719772014057175e-07,1.264227920450697040e-01,1.151757867787035967e-04,1.164582622383383698e-01,7.569723627223428064e-01,2.065966372783291020e-14,1.514014761346814413e-08,2.364859729505938905e-07,3.160204142475104782e-08,2.871080647710268764e-05,3.965053698182333729e-18,-8.593101915905944017e-46
3.833333333333333570e+01,1.533256058730964241e+03,2.854384027237781495e-09,2.197613469887300027e-06,2.070907502537291737e-07,1.264228568049559631e-01,1.150415793353223620e-04,1.164583380487505260e-01,7.569723621017322435e-01,2.061190086683080196e-14,1.514335907515899097e-08,2.364249051184981629e-07,3.153149171395267659e-08,2.871080645384520595e-05,3.954977473655959595e-18,-8.592506078073825529e-46
3.838541666666667140e+01,1.533257075903154600e+03,2.844631005685370587e-09,2.192525101930085874e-06,2.066128034472020017e-07,1.264229212037346062e-01,1.149081169071853941e-04,1.164584134316175856e-01,7.569723614856510574e-01,2.056445762168811039e-14,1.514656341784849268e-08,2.363647355336005059e-07,3.146141152996214617e-08,2.871080643075780848e-05,3.944988936003470494e-18,-8.591910286430519525e-46
3.843750000000000000e+01,1.533258087288542356e+03,2.834954796402169961e-09,2.187470817913972411e-06,2.061381072656515356e-07,1.264229852440452717e-01,1.147753940774791972e-04,1.164584883901118723e-01,7.569723608740549503e-01,2.051733116235159893e-14,1.514976068873771906e-08,2.363054533293021366e-07,3.139179674634617583e-08,2.871080640783884181e-05,3.935087041193559340e-18,-8.591314541026507105e-46
3.848958333333333570e+01,1.533259092930527459e+03,2.825354603821711522e-09,2.182450315730020576e-06,2.056666325355306250e-07,1.264230489285015913e-01,1.146434054821254762e-04,1.164585629273742068e-01,7.569723602669002904e-01,2.047051869119816594e-14,1.515295093461172101e-08,2.362470477781082844e-07,3.132264328356810585e-08,2.871080638508665593e-05,3.925270761058846368e-18,-8.590718841869753729e-46
3.854166666666667140e+01,1.533260092872073074e+03,2.815829642770168143e-09,2.177463296734295995e-06,2.051983504210132874e-07,1.264231122596918555e-01,1.145121458091224840e-04,1.164586370465142268e-01,7.569723596641441121e-01,2.042401744257590753e-14,1.515613420184831187e-08,2.361895082895906266e-07,3.125394710833048085e-08,2.871080636249964826e-05,3.915539083006647598e-18,-8.590123188867412009e-46
3.859375000000000000e+01,1.533261087155713085e+03,2.806379138302528061e-09,2.172509465698823656e-06,2.047332324191743500e-07,1.264231752401791253e-01,1.143816097978965599e-04,1.164587107506109137e-01,7.569723590657438939e-01,2.037782468235313522e-14,1.515931053642041992e-08,2.361328244083842410e-07,3.118570423292997463e-08,2.871080634007621620e-05,3.905891009735088913e-18,-8.589527582222153105e-46
3.864583333333333570e+01,1.533262075823556643e+03,2.797002325541731415e-09,2.167588530763297292e-06,2.042712503552497707e-07,1.264232378725016204e-01,1.142517922386633312e-04,1.164587840427128568e-01,7.569723584716574472e-01,2.033193770747440503e-14,1.516247998390145842e-08,2.360769858122167453e-07,3.111791071461768178e-08,2.871080631781477410e-05,3.896325558955868436e-18,-8.588932021752961951e-46
3.869791666666667140e+01,1.533263058917292938e+03,2.787698449520786273e-09,2.162700203387688732e-06,2.038123763779777188e-07,1.264233001591729688e-01,1.141226879717986730e-04,1.164588569258387107e-01,7.569723578818434717e-01,2.028635384552457720e-14,1.516564258947079499e-08,2.360219823099760034e-07,3.105056265497575439e-08,2.871080629571377021e-05,3.886841763121922340e-18,-8.588336507577378858e-46
3.875000000000000000e+01,1.533264036478198705e+03,2.778466765027794286e-09,2.157844198305596292e-06,2.033565829550183767e-07,1.264233621026826515e-01,1.139942918872190728e-04,1.164589294029775290e-01,7.569723572962608893e-01,2.024107045429990930e-14,1.516879839791695437e-08,2.359678038398073451e-07,3.098365619930019293e-08,2.871080627377166632e-05,3.877438669162303638e-18,-8.587741039741205220e-46
3.880208333333333570e+01,1.533265008547140496e+03,2.769306536453798667e-09,2.153020233478386411e-06,2.029038428684496832e-07,1.264234237054960575e-01,1.138665989237712248e-04,1.164590014770891663e-01,7.569723567148692878e-01,2.019608492138600938e-14,1.517194745364190328e-08,2.359144404672394793e-07,3.091718753599613753e-08,2.871080625198693776e-05,3.868115338220745669e-18,-8.587145618164985576e-46
3.885416666666667140e+01,1.533265975164583097e+03,2.760217037643425151e-09,2.148228030050058655e-06,2.024541292103400512e-07,1.264234849700550944e-01,1.137396040686311109e-04,1.164590731511046390e-01,7.569723561376285881e-01,2.015139466374315388e-14,1.517508980066648662e-08,2.358618823833475178e-07,3.085115289598247000e-08,2.871080623035809714e-05,3.858870845401245211e-18,-8.586550243009920914e-46
3.890625000000000000e+01,1.533266936370591566e+03,2.751197551748188132e-09,2.143467312302964103e-06,2.020074153783939038e-07,1.264235458987781613e-01,1.136133023567114704e-04,1.164591444279264865e-01,7.569723555644992663e-01,2.010699712729840548e-14,1.517822548263208514e-08,2.358101199029447717e-07,3.078554855210558101e-08,2.871080620888364352e-05,3.849704279518109900e-18,-8.585954914089470130e-46
3.895833333333333570e+01,1.533267892204838518e+03,2.742247371082512435e-09,2.138737807614112001e-06,2.015636750716701872e-07,1.264236064940606474e-01,1.134876888700787434e-04,1.164592153104290762e-01,7.569723549954424646e-01,2.006288978654425649e-14,1.518135454280873175e-08,2.357591434628066557e-07,3.072037081856320238e-08,2.871080618756212340e-05,3.840614742851378226e-18,-8.585359631499965498e-46
3.901041666666667140e+01,1.533268842706607757e+03,2.733365796982328852e-09,2.134039246412323444e-06,2.011228822863724849e-07,1.264236667582752105e-01,1.133627587373781998e-04,1.164592858014590199e-01,7.569723544304196583e-01,2.001907014414402171e-14,1.518447702409696771e-08,2.357089436199170915e-07,3.065561605033827804e-08,2.871080616639209003e-05,3.831601350907230762e-18,-8.584764395355313091e-46
3.906250000000000000e+01,1.533269787914800190e+03,2.724552139666226094e-09,2.129371362136010177e-06,2.006850113117085087e-07,1.264237266937718318e-01,1.132385071332678501e-04,1.164593559038354931e-01,7.569723538693926557e-01,1.997553573054368407e-14,1.518759296903068150e-08,2.356595110497534251e-07,3.059128064264074289e-08,2.871080614537210347e-05,3.822663232183573678e-18,-8.584169205444627367e-46
3.911458333333333570e+01,1.533270727867937012e+03,2.715805718099148789e-09,2.124733891191705977e-06,2.002500367258181730e-07,1.264237863028784548e-01,1.131149292778605553e-04,1.164594256203506373e-01,7.569723533123239312e-01,1.993228410359029115e-14,1.519070241978300499e-08,2.356108365445945579e-07,3.052736103036036596e-08,2.871080612450076442e-05,3.813799527940274528e-18,-8.583574062007220602e-46
3.916666666666667140e+01,1.533271662604166522e+03,2.707125859858410359e-09,2.120126572913215521e-06,1.998179333917690085e-07,1.264238455879008738e-01,1.129920204361745676e-04,1.164594949537696850e-01,7.569723527591762924e-01,1.988931284815601242e-14,1.519380541817175957e-08,2.355629110118583532e-07,3.046385368752519194e-08,2.871080610377666680e-05,3.805009391973850015e-18,-8.582978965055887315e-46
3.921875000000000711e+01,1.533272592161266857e+03,2.698511901002299925e-09,2.115549149521484938e-06,1.993886764536174327e-07,1.264239045511233173e-01,1.128697759175919705e-04,1.164595639068315563e-01,7.569723522099128799e-01,1.984661957576889870e-14,1.519690200565861574e-08,2.355157254724663069e-07,3.040075512677245664e-08,2.871080608319843841e-05,3.796291990397403075e-18,-8.582383914335284743e-46
3.927083333333333570e+01,1.533273516576651900e+03,2.689963185940859740e-09,2.111001366085101263e-06,1.989622413325345265e-07,1.264239631948084752e-01,1.127481910753250758e-04,1.164596324822489981e-01,7.569723516644978334e-01,1.980420192424975372e-14,1.519999222335713663e-08,2.354692710592348729e-07,3.033806189882548455e-08,2.871080606276471385e-05,3.787646501424441862e-18,-8.581788910126394472e-46
3.932291666666666430e+01,1.533274435887374921e+03,2.681479067309027117e-09,2.106482970481432272e-06,1.985386037229955247e-07,1.264240215211979157e-01,1.126272613058908157e-04,1.164597006827090275e-01,7.569723511228949597e-01,1.976205755735386504e-14,1.520307611203532570e-08,2.354235390152940794e-07,3.027577059197987077e-08,2.871080604247415479e-05,3.779072115157339454e-18,-8.581193952383863166e-46
3.937500000000000000e+01,1.533275350130133575e+03,2.673058905842099077e-09,2.101993713358388018e-06,1.981177395890311920e-07,1.264240795325122235e-01,1.125069820485926025e-04,1.164597685108731406e-01,7.569723505850688428e-01,1.972018416441978426e-14,1.520615371211900496e-08,2.353785206925312115e-07,3.021387783159794787e-08,2.871080602232542293e-05,3.770568033380076059e-18,-8.580599041047800527e-46
3.942708333333333570e+01,1.533276259341273771e+03,2.664702070253259986e-09,2.097533348096823156e-06,1.976996251605405828e-07,1.264241372309513611e-01,1.123873487850098594e-04,1.164598359693776175e-01,7.569723500509848435e-01,1.967857946002283089e-14,1.520922506369602364e-08,2.353342075500614668e-07,3.015238027961139888e-08,2.871080600231721045e-05,3.762133469355260635e-18,-8.580004176108000810e-46
3.947916666666667140e+01,1.533277163556794676e+03,2.656407937113385600e-09,2.093101630773541939e-06,1.972842369296634902e-07,1.264241946186948073e-01,1.122683570384948418e-04,1.164599030608339664e-01,7.569723495206081010e-01,1.963724118363492921e-14,1.521229020651913021e-08,2.352905911527208984e-07,3.009127463403093115e-08,2.871080598244821631e-05,3.753767647624887273e-18,-8.579409357776444806e-46
3.953125000000000711e+01,1.533278062812352573e+03,2.648175890732951860e-09,2.088698320124895276e-06,1.968715516472118168e-07,1.264242516979018627e-01,1.121500023736768864e-04,1.164599697878290901e-01,7.569723489939044203e-01,1.959616709928928248e-14,1.521534918001028026e-08,2.352476631695871514e-07,3.003055762846549243e-08,2.871080596271715978e-05,3.745469803815697640e-18,-8.578814585842396327e-46
3.958333333333333570e+01,1.533278957143264506e+03,2.640005323045995519e-09,2.084323177510925829e-06,1.964615463191583585e-07,1.264243084707119269e-01,1.120322803959737201e-04,1.164600361529256334e-01,7.569723484708402728e-01,1.955535499525049965e-14,1.521840202326472947e-08,2.352054153725201047e-07,2.997022603164677444e-08,2.871080594312277033e-05,3.737239184447824426e-18,-8.578219860481991597e-46
3.963541666666666430e+01,1.533279846584513280e+03,2.631895633496063301e-09,2.079975966880156011e-06,1.960541982031828422e-07,1.264243649392446378e-01,1.119151867511099799e-04,1.164601021586622182e-01,7.569723479513821296e-01,1.951480268369043036e-14,1.522144877505221476e-08,2.351638396347314701e-07,2.991027664696442334e-08,2.871080592366379434e-05,3.729075046747641029e-18,-8.577625181570272470e-46
3.968750000000000000e+01,1.533280731170751324e+03,2.623846228924256731e-09,2.075656454734860474e-06,1.956494848052723859e-07,1.264244211056001488e-01,1.117987171246423455e-04,1.164601678075538882e-01,7.569723474354971282e-01,1.947450800036853743e-14,1.522448947382479934e-08,2.351229279293737946e-07,2.985070631200426783e-08,2.871080590433900531e-05,3.720976658464335992e-18,-8.577030549220298685e-46
3.973958333333333570e+01,1.533281610936304105e+03,2.615856523459188991e-09,2.071364410096997181e-06,1.952473838763777297e-07,1.264244769718593786e-01,1.116828672414917198e-04,1.164602331020921505e-01,7.569723469231526281e-01,1.943446880431795545e-14,1.522752415771460945e-08,2.350826723281499765e-07,2.979151189809806819e-08,2.871080588514716658e-05,3.712943297689790013e-18,-8.576435963437446930e-46
3.979166666666667140e+01,1.533282485915174675e+03,2.607925938408806234e-09,2.067099604474541229e-06,1.948478734091222485e-07,1.264245325400842057e-01,1.115676328654821852e-04,1.164602980447455166e-01,7.569723464143164327e-01,1.939468297753592915e-14,1.523055286454168935e-08,2.350430649999520830e-07,2.973269030987921112e-08,2.871080586608707534e-05,3.704974252682673832e-18,-8.575841424183134510e-46
3.984375000000000711e+01,1.533283356141047307e+03,2.600053902154098188e-09,2.062861811828443792e-06,1.944509316345633481e-07,1.264245878123177735e-01,1.114530097988863033e-04,1.164603626379595303e-01,7.569723459089567896e-01,1.935514842467952767e-14,1.523357563181569206e-08,2.350040982095173476e-07,2.967423848484052543e-08,2.871080584715753560e-05,3.697068821695104523e-18,-8.575246931532933720e-46
3.989583333333333570e+01,1.533284221647291815e+03,2.592239850044840725e-09,2.058650808540156028e-06,1.940565370190061122e-07,1.264246427905845460e-01,1.113389938819768645e-04,1.164604268841572532e-01,7.569723454070421687e-01,1.931586307276635071e-14,1.523659249673763956e-08,2.349657643161039397e-07,2.961615339290972334e-08,2.871080582835736151e-05,3.689226312803898594e-18,-8.574652485336745435e-46
3.994791666666666430e+01,1.533285082466966060e+03,2.584483224296769038e-09,2.054466373379523566e-06,1.936646682608668984e-07,1.264246974768906684e-01,1.112255809925854149e-04,1.164604907857393484e-01,7.569723449085414835e-01,1.927682487087912537e-14,1.523960349620826742e-08,2.349280557721937073e-07,2.955843203601914082e-08,2.871080580968539772e-05,3.681446043743874273e-18,-8.574058085849713279e-46
4.000000000000000000e+01,1.533285938632821171e+03,2.576783473890805123e-09,2.050308287473275610e-06,1.932753042875865382e-07,1.264247518732241338e-01,1.111127670456665286e-04,1.164605543450845382e-01,7.569723444134239809e-01,1.923803178987567672e-14,1.524260866682446462e-08,2.348909651222102189e-07,2.950107144769043336e-08,2.871080579114047870e-05,3.673727341745348474e-18,-8.573463732909789934e-46
4.005208333333333570e+01,1.533286790177304056e+03,2.569140054474022751e-09,2.046176334274046828e-06,1.928884242525932743e-07,1.264248059815550329e-01,1.110005479928685181e-04,1.164606175645496594e-01,7.569723439216594629e-01,1.919948182210318660e-14,1.524560804488666191e-08,2.348544850012576907e-07,2.944406869262356978e-08,2.871080577272146943e-05,3.666069543374674422e-18,-8.572869426582292170e-46
4.010416666666667140e+01,1.533287637132561940e+03,2.561552428262090203e-09,2.042070299529793532e-06,1.925040075323122839e-07,1.264248598038356652e-01,1.108889198221102023e-04,1.164606804464700524e-01,7.569723434332177314e-01,1.916117298111710037e-14,1.524860166640165085e-08,2.348186081338849267e-07,2.938742086629060717e-08,2.871080575442724506e-05,3.658471994377262183e-18,-8.572275166922281225e-46
4.015625000000000711e+01,1.533288479530444874e+03,2.554020063943628750e-09,2.037989971253757466e-06,1.921220337232230069e-07,1.264249133420007887e-01,1.107778785571633939e-04,1.164607429931597826e-01,7.569723429480691435e-01,1.912310330140397802e-14,1.525158956708380805e-08,2.347833273328633155e-07,2.933112509453820739e-08,2.871080573625668073e-05,3.650934049524670610e-18,-8.571680953877633124e-46
4.020833333333333570e+01,1.533289317402510505e+03,2.546542436586063784e-09,2.033935139694836594e-06,1.917424826389624525e-07,1.264249665979678972e-01,1.106674202572415937e-04,1.164608052069119049e-01,7.569723424661843891e-01,1.908527083810907837e-14,1.525457178236046519e-08,2.347486354979852870e-07,2.927517853319393882e-08,2.871080571820868206e-05,3.643455072463747712e-18,-8.571086787491610268e-46
4.026041666666666430e+01,1.533290150780026124e+03,2.539119027543024017e-09,2.029905597308455213e-06,1.913653343074737678e-07,1.264250195736373317e-01,1.105575410165942143e-04,1.164608670899986570e-01,7.569723419875343806e-01,1.904767366676774250e-14,1.525754834737290829e-08,2.347145256148852164e-07,2.921957836768088966e-08,2.871080570028215808e-05,3.636034435569104421e-18,-8.570492667732301036e-46
4.031250000000000000e+01,1.533290979693973213e+03,2.531749324363520358e-09,2.025901138727890618e-06,1.909905689681990655e-07,1.264250722708925301e-01,1.104482369641063473e-04,1.164609286446717379e-01,7.569723415120905852e-01,1.901030988304126417e-14,1.526051929698069226e-08,2.346809907538715511e-07,2.916432181263556003e-08,2.871080568247604152e-05,3.628671519798665991e-18,-8.569898594665470252e-46
4.036458333333333570e+01,1.533291804175050629e+03,2.524432820702432561e-09,2.021921560736040645e-06,1.906181670693164551e-07,1.264251246916000826e-01,1.103395042629044109e-04,1.164609898731625154e-01,7.569723410398245811e-01,1.897317760245704852e-14,1.526348466576439709e-08,2.346480240687859630e-07,2.910940611153553810e-08,2.871080566478925497e-05,3.621365714551361956e-18,-8.569304568264831901e-46
4.041666666666667140e+01,1.533292624253676877e+03,2.517169016232681672e-09,2.017966662237567726e-06,1.902481092650197966e-07,1.264251768376101759e-01,1.102313391099671937e-04,1.164610507776823595e-01,7.569723405707083908e-01,1.893627496015179680e-14,1.526644448802690169e-08,2.346156187958726919e-07,2.905482853632641187e-08,2.871080564722074810e-05,3.614116417528297394e-18,-8.568710588626768042e-46
4.046875000000000711e+01,1.533293439959994657e+03,2.509957416558757808e-09,2.014036244231579107e-06,1.898803764128399585e-07,1.264252287107565376e-01,1.101237377357420729e-04,1.164611113604227394e-01,7.569723401047142586e-01,1.889960011061994494e-14,1.526939879779859844e-08,2.345837682526710765e-07,2.900058638706287861e-08,2.871080562976949092e-05,3.606923034595835489e-18,-8.568116655618305286e-46
4.052083333333334281e+01,1.533294251323873596e+03,2.502797533131769120e-09,2.010130109784629793e-06,1.895149495710082960e-07,1.264252803128567693e-01,1.100166964037666424e-04,1.164611716235554734e-01,7.569723396418147621e-01,1.886315122746483793e-14,1.527234762883819390e-08,2.345524658369222996e-07,2.894667699154783277e-08,2.871080561243443988e-05,3.599784979652147527e-18,-8.567522769338613603e-46
4.057291666666666430e+01,1.533295058374913424e+03,2.495688883165912682e-09,2.006248064004182887e-06,1.891518099958606535e-07,1.264253316457124576e-01,1.099102114102958278e-04,1.164612315692331312e-01,7.569723391819829228e-01,1.882692650315434382e-14,1.527529101463779432e-08,2.345217050254932060e-07,2.889309770498077120e-08,2.871080559521458532e-05,3.592701674495356036e-18,-8.566928929824035404e-46
4.062500000000000000e+01,1.533295861142446711e+03,2.488630989556294098e-09,2.002389914012457027e-06,1.887909391392804101e-07,1.264253827111094519e-01,1.098042790839336917e-04,1.164612911995889927e-01,7.569723387251917623e-01,1.879092414877983462e-14,1.527822898842271705e-08,2.344914793733184117e-07,2.883984590960988427e-08,2.871080557810892436e-05,3.585672548695027493e-18,-8.566335136964796698e-46
4.067708333333333570e+01,1.533296659655542499e+03,2.481623380798187229e-09,1.998555468920707074e-06,1.884323186461822100e-07,1.264254335108178362e-01,1.096988957852706054e-04,1.164613505167374496e-01,7.569723382714149684e-01,1.875514239381897589e-14,1.528116158315656940e-08,2.344617825123572881e-07,2.878691901439131703e-08,2.871080556111646088e-05,3.578697039465519317e-18,-8.565741390890834044e-46
4.072916666666667140e+01,1.533297453943009486e+03,2.474665590907566124e-09,1.994744539803845736e-06,1.880759303520326437e-07,1.264254840465923457e-01,1.095940579065252725e-04,1.164614095227741453e-01,7.569723378206263398e-01,1.871957948590241000e-14,1.528408883154269129e-08,2.344326081505672000e-07,2.873431445465177878e-08,2.871080554423620894e-05,3.571774591542127938e-18,-8.565147691583329045e-46
4.078125000000000711e+01,1.533298244033398078e+03,2.467757159343026616e-09,1.990956939675487860e-06,1.877217562804099462e-07,1.264255343201724224e-01,1.094897618711916177e-04,1.164614682197761819e-01,7.569723373727998972e-01,1.868423369058319739e-14,1.528701076602734480e-08,2.344039500708937358e-07,2.868202969175632418e-08,2.871080552746719953e-05,3.564904657059267565e-18,-8.564554039002404619e-46
4.083333333333333570e+01,1.533299029955004244e+03,2.460897630928927592e-09,1.987192483463352171e-06,1.873697786406001439e-07,1.264255843332822982e-01,1.093860041336905680e-04,1.164615266098023988e-01,7.569723369279102165e-01,1.864910329111054286e-14,1.528992741880241746e-08,2.343758021302738826e-07,2.863006221278287092e-08,2.871080551080846025e-05,3.558086695431124160e-18,-8.563960433217708752e-46
