# Position_mm,Temperature_K,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
1.746337890624999645e+01,5.899741324079940341e+02,2.274159092751952202e-02,8.219134360701378606e-05,8.806239601324464229e-05,2.132564480826380227e-01,8.363843406603067333e-04,1.676772912131239968e-02,6.306007139375827044e-04,2.111485731122923022e-04,-1.391511519718424114e-15,7.453858445024810209e-01
1.746368408203125000e+01,5.919044804025420490e+02,2.271436489744928233e-02,8.357789528111915381e-05,8.930431309103519161e-05,2.131342672952468154e-01,8.407205399044220470e-04,1.692233957345985057e-02,6.272419952938699519e-04,2.110603867722508117e-04,-8.050813135426850061e-16,7.453771231060347668e-01
1.746398925781250000e+01,5.938365052964810502e+02,2.268709644160414943e-02,8.497813741989688498e-05,9.056001096486287485e-05,2.130116370818482263e-01,8.449837959182833176e-04,1.707755080094986583e-02,6.238876337987976769e-04,2.109569270558813250e-04,-3.783785750766525762e-15,7.453683491708582576e-01
1.746429443359375000e+01,5.957701462946107540e+02,2.265978585011619792e-02,8.639205679932775563e-05,9.182967261064071832e-05,2.128885598898257181e-01,8.491740474208480218e-04,1.723335915695804743e-02,6.205384050841166550e-04,2.108383046737204191e-04,-7.727413570905592618e-16,7.453595226181251032e-01
1.746459960937500000e+01,5.977053433663029409e+02,2.263243341094466066e-02,8.781963900350734178e-05,9.311348472120299614e-05,2.127650381114659373e-01,8.532912741670700685e-04,1.738976102527214213e-02,6.171950568920741296e-04,2.107046330069588962e-04,-1.124894238541918460e-15,7.453506433672094644e-01
1.746490478515625000e+01,5.996420363472178678e+02,2.260503942032529232e-02,8.926086819099631777e-05,9.441163772943492172e-05,2.126410741226384959e-01,8.573354915491009868e-04,1.754675276608558612e-02,6.138583113700276381e-04,2.105560274416981733e-04,-4.513161008503567122e-15,7.453417113544685835e-01
1.746520996093750000e+01,6.015801675185496151e+02,2.257760415377272831e-02,9.071572761377470697e-05,9.572432544805505473e-05,2.125166701848696105e-01,8.613067650941156088e-04,1.770433086652960231e-02,6.105288602390668761e-04,2.103926073580683262e-04,2.149478159427594549e-16,7.453327265106841626e-01
1.746551513671875000e+01,6.035196792748578218e+02,2.255012789076168284e-02,9.218420006036944501e-05,9.705174637349525159e-05,2.123918285045071075e-01,8.652051904660066489e-04,1.786249183842139251e-02,6.072073709208486306e-04,2.102144931057700194e-04,-1.103992493776342199e-16,7.453236887668048816e-01
1.746582031249999645e+01,6.054605145166476632e+02,2.252261091321735090e-02,9.366626614065630071e-05,9.839410152489182616e-05,2.122665512733097337e-01,8.690309064114050451e-04,1.802123217462675217e-02,6.038944845887158361e-04,2.100218084430376532e-04,8.791932979558422800e-17,7.453145980747210020e-01
1.746612548828124645e+01,6.074026171365391065e+02,2.249505349655407660e-02,9.516190654676503005e-05,9.975159686295595159e-05,2.121408405844997513e-01,8.727840835379041713e-04,1.818054845792456409e-02,6.005908177074759709e-04,2.098146782851464541e-04,-4.095107326482423553e-15,7.453054543784127794e-01
1.746643066406249645e+01,6.093459315424811393e+02,2.246745591848774148e-02,9.667109988725246434e-05,1.011244408584708124e-04,2.120146985145749119e-01,8.764649336901306122e-04,1.834043725625282908e-02,5.972969615114252567e-04,2.095932307268998497e-04,-8.931806860973062345e-16,7.452962576454577048e-01
1.746704101562499645e+01,6.132360286351598688e+02,2.241214120932238582e-02,9.973003214310165242e-05,1.039167622862819068e-04,2.117611275971827967e-01,8.836106319890017725e-04,1.866192024537340413e-02,5.907403452441021587e-04,2.091078197143000884e-04,-3.734341953441682882e-15,7.452777053574041188e-01
1.746765136718749645e+01,6.171303040360952537e+02,2.235666933434183462e-02,1.028428275897748427e-04,1.067727528070135584e-04,2.115058670535772400e-01,8.904718381568351620e-04,1.898563911062753351e-02,5.842291355419524648e-04,2.085671516321772434e-04,-2.257547224476676261e-15,7.452589407965959367e-01
1.746826171874999645e+01,6.210283424727261945e+02,2.230104241239250912e-02,1.060092871997280237e-04,1.096942046309209426e-04,2.112489313199214236e-01,8.970514573290985826e-04,1.931156799665298407e-02,5.777671827130850856e-04,2.079723159377053394e-04,-1.914994183949701932e-15,7.452399638242320767e-01
1.746887207031249645e+01,6.249297402363106357e+02,2.224526252627984785e-02,1.092291989732491664e-04,1.126829675647252022e-04,2.109903338535603912e-01,9.033528954674509021e-04,1.963968172811034196e-02,5.713579933391442142e-04,2.073244275274141826e-04,-2.333437848790093166e-15,7.452207744103145348e-01
1.746948242187499645e+01,6.288341050320077557e+02,2.218933172208047491e-02,1.125023389020661204e-04,1.157409483818516884e-04,2.107300871198451997e-01,9.093800306877957264e-04,1.996995583542139976e-02,5.650047470621564127e-04,2.066246241361242722e-04,-3.461922731222972203e-15,7.452013726342089361e-01
1.747009277343749289e+01,6.327410558196145303e+02,2.213325200862456196e-02,1.158284719063504254e-04,1.188701100837254252e-04,2.104682025823102487e-01,9.151371845481755729e-04,2.030236657848566439e-02,5.587103132506301018e-04,2.058740638334341587e-04,-2.366711887171849059e-15,7.451817586879140309e-01
1.747070312499999645e+01,6.366502226460078191e+02,2.207702535691986184e-02,1.192073527414298279e-04,1.220724710453240905e-04,2.102046906939590287e-01,9.206290934240375602e-04,2.063689096815741336e-02,5.524772674367754190e-04,2.050739226015409883e-04,-2.502610043004224356e-15,7.451619328744427673e-01
1.747131347656250000e+01,6.405612464701406452e+02,2.202065369984014531e-02,1.226387268748510540e-04,1.253501040633942789e-04,2.099395608925855861e-01,9.258608801318927431e-04,2.097350678577164507e-02,5.463079074880993142e-04,2.042253920296741487e-04,-1.403428444081285779e-15,7.451418956119343351e-01
1.747192382812500000e+01,6.444737789816957729e+02,2.196413893174964729e-02,1.261223313297420406e-04,1.287051352915827957e-04,2.096728215969591580e-01,9.308380258910956039e-04,2.131219260043406422e-02,5.402042694067260608e-04,2.033296770876301624e-04,-2.364774116373856502e-16,7.451216474327405637e-01
1.747253417968750000e+01,6.483874824141295221e+02,2.190748290828732278e-02,1.296578954952122532e-04,1.321397430810782264e-04,2.094044802058720178e-01,9.355663427567648995e-04,2.165292778429194973e-02,5.341681427385632777e-04,2.023879940119439620e-04,3.850399912088098671e-17,7.451011889848386804e-01
1.747314453125000000e+01,6.523020293527807780e+02,2.185068744617081268e-02,1.332451419014945041e-04,1.356561567219194625e-04,2.091345430986218390e-01,9.400519466072947356e-04,2.199569252565709843e-02,5.282010855304478027e-04,2.014015682887186328e-04,-2.263788828319403494e-15,7.450805210308507620e-01
1.747375488281249645e+01,6.562171025389809529e+02,2.179375432328484880e-02,1.368837869612770655e-04,1.392566550966086152e-04,2.088630156393816717e-01,9.443012307906452048e-04,2.234046784029609586e-02,5.223044388194749170e-04,2.003716327491915263e-04,8.298590737051059340e-16,7.450596444537650465e-01
1.747436523437499645e+01,6.601323946707346977e+02,2.173668527845958390e-02,1.405735416717994663e-04,1.429435652261502030e-04,2.085899021796992492e-01,9.483208404576402243e-04,2.268723558029852455e-02,5.164793405724534036e-04,1.992994257302957472e-04,-2.212186034003450245e-16,7.450385602493236892e-01
1.747497558593749645e+01,6.640476082006312026e+02,2.167948201173912001e-02,1.443141122846220445e-04,1.467192607547754268e-04,2.083152060666472460e-01,9.521176477207371177e-04,2.303597844139488107e-02,5.107267391512729324e-04,1.981861893866533489e-04,-2.845764938227542172e-15,7.450172695319426941e-01
1.747558593749999645e+01,6.679624551315732788e+02,2.162214618454135276e-02,1.481052009369093834e-04,1.505861603340360305e-04,2.080389296508725061e-01,9.556987276252159897e-04,2.338667996814025943e-02,5.050474061952294749e-04,1.970331680637938071e-04,-3.334055448095327309e-15,7.449957735343283316e-01
1.747619628906249645e+01,6.718766568108709407e+02,2.156467941983832709e-02,1.519465062460806717e-04,1.545467259284150703e-04,2.077610742956824685e-01,9.590713350016654391e-04,2.373932455714533943e-02,4.994419489507669150e-04,1.958416067694833829e-04,-3.909946519862494638e-15,7.449740736049941248e-01
1.747680664062499645e+01,6.757899437232040327e+02,2.150708330257734141e-02,1.558377238698913883e-04,1.586034610530752203e-04,2.074816403891985017e-01,9.622428822510320848e-04,2.409389745864962129e-02,4.939108220609043400e-04,1.946127497544798408e-04,-1.991018843360685477e-15,7.449521712112683325e-01
1.747741699218749289e+01,6.797020552829205826e+02,2.144935938000811296e-02,1.597785470290415447e-04,1.627589089292725481e-04,2.072006273563234413e-01,9.652209180582196468e-04,2.445038477612165861e-02,4.884543387743231924e-04,1.933478391634517977e-04,-6.909609879642090551e-16,7.449300679365670197e-01
1.747802734374999645e+01,6.836127396261234708e+02,2.139150916219506940e-02,1.637686669957219272e-04,1.670156505789074908e-04,2.069180336731239744e-01,9.680131070831571099e-04,2.480877346426172553e-02,4.830726816169113227e-04,1.920481137893081914e-04,-8.718697369003428009e-16,7.449077654814491023e-01
1.747863769531250000e+01,6.875217534028274713e+02,2.133353412256065729e-02,1.678077735468210950e-04,1.713763028497348670e-04,2.066338568820936805e-01,9.706272106234819282e-04,2.516905132528154607e-02,4.777659125070585254e-04,1.907148079033016625e-04,-1.672205310978390720e-15,7.448852656633184743e-01
1.747924804687500000e+01,6.914288615697531668e+02,2.127543569852828956e-02,1.718955553834509867e-04,1.758435163792077753e-04,2.063480936089187867e-01,9.730710682622291429e-04,2.553120700362853518e-02,4.725339823332254754e-04,1.893491501657308218e-04,-3.883686963653918871e-16,7.448625704173071904e-01
1.747985839843750000e+01,6.953338371839779484e+02,2.121721529212010696e-02,1.760317005160803600e-04,1.804199734958420115e-04,2.060607395792895258e-01,9.753525804903171326e-04,2.589522997903354051e-02,4.673767399955935887e-04,1.879523626051977318e-04,-2.105460884486996592e-16,7.448396817933617964e-01
1.748046875000000000e+01,6.992364611976372544e+02,2.115887427076426630e-02,1.802158966186585593e-04,1.851083860738867175e-04,2.057717896381578981e-01,9.774796923212401151e-04,2.626111055824720611e-02,4.622939409525851770e-04,1.865256596869666137e-04,-3.727079704988559805e-17,7.448166019583786213e-01
1.748107910156249645e+01,7.031365222541556932e+02,2.110041396802972771e-02,1.844478313497603726e-04,1.899114933287835230e-04,2.054812377687043057e-01,9.794603778605689287e-04,2.662883986521025551e-02,4.572852552524622706e-04,1.850702474344271566e-04,-1.349532755111161504e-15,7.447933331938786372e-01
1.748168945312499645e+01,7.070338164861477708e+02,2.104183568452428627e-02,1.887271926442830373e-04,1.948320595709648678e-04,2.051890771132354185e-01,9.813026258397013288e-04,2.699840983000890288e-02,4.523502750967926941e-04,1.835873226278473733e-04,-1.919416100027893185e-15,7.447698778974130018e-01
1.748229980468749645e+01,7.109281473152408353e+02,2.098314068874971433e-02,1.930536689743657809e-04,1.998728719094727086e-04,2.048952999939910591e-01,9.830144260756707754e-04,2.736981317642707412e-02,4.474885219277327584e-04,1.820780720530700946e-04,-2.057576958016699903e-15,7.447462385806941088e-01
1.748291015624999645e+01,7.148193252540294225e+02,2.092433021807076077e-02,1.974269495824915806e-04,2.050367379191897488e-04,2.045998979353478575e-01,9.846037568524855423e-04,2.774304340836749455e-02,4.426994530788169345e-04,1.805436718166695924e-04,-1.399708828532737090e-15,7.447224178699778374e-01
1.748352050781249645e+01,7.187071677103449474e+02,2.086540547966905454e-02,2.018467246863078616e-04,2.103264832677795727e-04,2.043028616861377877e-01,9.860785731875629928e-04,2.811809479504203541e-02,4.379824679924314919e-04,1.789852867097168081e-04,-1.786523354890878326e-15,7.446984185043086235e-01
1.748413085937499645e+01,7.225914987940111587e+02,2.080636765160768023e-02,2.063126856577980888e-04,2.157449493127469825e-04,2.040041812432746848e-01,9.874467959688378298e-04,2.849496235517032933e-02,4.333369140371797520e-04,1.774040696298217763e-04,-2.117017802057947430e-15,7.446742433361631663e-01
1.748474121093749645e+01,7.264721491262337167e+02,2.074721788389991689e-02,2.108245251765340691e-04,2.212949906645692846e-04,2.037038458756477155e-01,9.887163019223965330e-04,2.887364184011192297e-02,4.287620919285662258e-04,1.758011610433524066e-04,-1.569456536294840135e-15,7.446498953308773316e-01
1.748535156249999645e+01,7.303489556517805568e+02,2.068795729955429444e-02,2.153819373580389293e-04,2.269794727222848021e-04,2.034018441479645833e-01,9.898949143827588063e-04,2.925412971596196010e-02,4.242572607778329085e-04,1.741776884911266823e-04,-3.229220820129657861e-15,7.446253775639218864e-01
1.748596191406250000e+01,7.342217614539589476e+02,2.062858699576770524e-02,2.199846178603103862e-04,2.328012691922174359e-04,2.030981639462116628e-01,9.909903948486470208e-04,2.963642314490531546e-02,4.198216428028393493e-04,1.725347661479155210e-04,-4.244796305378668759e-15,7.446006932221689301e-01
1.748657226562500000e+01,7.380904155726910858e+02,2.056910804516722327e-02,2.246322639683441178e-04,2.387632595819844247e-04,2.027927925037661672e-01,9.920104352762683549e-04,3.002051996578436119e-02,4.154544276952775741e-04,1.708734944091324921e-04,7.378879927378603103e-16,7.445758456059720087e-01
1.748718261718750000e+01,7.419547728256676464e+02,2.050952149670574529e-02,2.293245746531425778e-04,2.448683266662895867e-04,2.024857164242489793e-01,9.929626510558902004e-04,3.040641867334952994e-02,4.111547766499448774e-04,1.691949594941144031e-04,-2.553811816882899008e-15,7.445508381178028712e-01
1.748779296875000000e+01,7.458146936325460956e+02,2.044982837729156580e-02,2.340612506200234668e-04,2.511193539752615972e-04,2.021769217116859696e-01,9.938545747275222622e-04,3.079411839783218613e-02,4.069218261675846778e-04,1.675002331471138711e-04,-1.075788654623288467e-15,7.445256742761325874e-01
1.748840332031250000e+01,7.496700438424561526e+02,2.039002969263464457e-02,2.388419943269831896e-04,2.575192232250980728e-04,2.018663937931302055e-01,9.946936502590174745e-04,3.118361888267422513e-02,4.027546914818345329e-04,1.657903722798790397e-04,-4.187714877242830430e-15,7.445003577006523710e-01
1.748901367187499645e+01,7.535206945647562407e+02,2.033012642880763568e-02,2.436665099951948325e-04,2.640708117867938574e-04,2.015541175483829550e-01,9.954872280048046845e-04,3.157492046270841263e-02,3.986524698103347778e-04,1.640664187250969516e-04,-2.935536538361596052e-15,7.444748921222668070e-01
1.748962402343749645e+01,7.573665220031086847e+02,2.027011955332615536e-02,2.485345035953108136e-04,2.707769901170670808e-04,2.012400773351119831e-01,9.962425601853829374e-04,3.196802404103480516e-02,3.946142432892547902e-04,1.623293989509963812e-04,-8.110545305676023897e-16,7.444492813753197380e-01
1.749023437499999645e+01,7.612074072929053727e+02,2.021001001647616466e-02,2.534456828216821007e-04,2.776406192097265213e-04,2.009242570164629649e-01,9.969667969389412257e-04,3.236293106576359352e-02,3.906390817154794604e-04,1.605803238390698018e-04,-7.741950188070947422e-16,7.444235293980484558e-01
1.749084472656249645e+01,7.650432363420705997e+02,2.014979875262637790e-02,2.583997570512250709e-04,2.846645480459543322e-04,2.006066399886213270e-01,9.976669828770802061e-04,3.275964350627814936e-02,3.867260450616438121e-04,1.588201884750926299e-04,-2.383359625056938607e-15,7.443976402321118568e-01
1.749145507812499645e+01,7.688738996752603043e+02,2.008948668153433953e-02,2.633964372881250865e-04,2.918516110489944248e-04,2.002872092083805011e-01,9.983500541156627509e-04,3.315816382908059329e-02,3.828741857829214435e-04,1.570499719565870262e-04,-3.417482724422955318e-15,7.443716180215094180e-01
1.749206542968749645e+01,7.726992922814653184e+02,2.002907470965567885e-02,2.684354360955217011e-04,2.992046255479255423e-04,1.999659472208149824e-01,9.990228357517885391e-04,3.355849497328645958e-02,3.790825509320109904e-04,1.552706372183321052e-04,-2.329618047949072613e-15,7.443454670113458516e-01
1.749267578124999645e+01,7.765193134650450020e+02,1.996856373143408164e-02,2.735164675148241782e-04,3.067263892534956510e-04,1.996428361868223256e-01,9.996920397557858447e-04,3.396064032577993108e-02,3.753501840950023609e-04,1.534831308747452527e-04,-9.915110477615393603e-16,7.443191915456469632e-01
