# time,O2,AR,O,H2O2,HO2,T,H2O,NO,N2,OH,H2,OH*,HE,N,H
0.000393,0.124838,2.92494e-05,0.00042354,5.12509e-07,6.22648e-06,2119.89,0.114429,1.26365e-05,0.756958,0.00326074,3.70223e-05,8.82933e-13,0,1.62405e-09,4.01929e-06
0.000394,0.124842,2.92494e-05,0.000421766,5.1034e-07,6.21578e-06,2119.97,0.114434,1.26703e-05,0.756958,0.00325421,3.68669e-05,8.76293e-13,0,1.61816e-09,3.99385e-06
0.000395,0.124845,2.92494e-05,0.000420013,5.08196e-07,6.20523e-06,2120.05,0.114439,1.2704e-05,0.756958,0.00324775,3.67132e-05,8.69767e-13,0,1.61233e-09,3.96876e-06
0.000396,0.124849,2.92494e-05,0.000418279,5.06078e-07,6.19482e-06,2120.12,0.114444,1.27376e-05,0.756958,0.00324134,3.65613e-05,8.63354e-13,0,1.60655e-09,3.94402e-06
0.000397,0.124852,2.92494e-05,0.000416566,5.03984e-07,6.18456e-06,2120.2,0.114449,1.27711e-05,0.756958,0.00323499,3.64112e-05,8.5705e-13,0,1.60084e-09,3.91961e-06
0.000398,0.124855,2.92494e-05,0.000414872,5.01914e-07,6.17444e-06,2120.28,0.114454,1.28045e-05,0.756958,0.0032287,3.62627e-05,8.50853e-13,0,1.59519e-09,3.89553e-06
0.000399,0.124858,2.92494e-05,0.000413198,4.99869e-07,6.16446e-06,2120.36,0.114459,1.28378e-05,0.756958,0.00322247,3.6116e-05,8.44762e-13,0,1.5896e-09,3.87178e-06
0.0004,0.124862,2.92494e-05,0.000411543,4.97847e-07,6.15462e-06,2120.43,0.114464,1.28709e-05,0.756958,0.00321629,3.59709e-05,8.38772e-13,0,1.58406e-09,3.84834e-06
0.000401,0.124865,2.92494e-05,0.000409906,4.95849e-07,6.14491e-06,2120.51,0.114469,1.29039e-05,0.756958,0.00321017,3.58275e-05,8.32883e-13,0,1.57859e-09,3.82522e-06
0.000402,0.124868,2.92494e-05,0.000408287,4.93874e-07,6.13533e-06,2120.58,0.114473,1.29369e-05,0.756958,0.00320411,3.56857e-05,8.27092e-13,0,1.57316e-09,3.80241e-06
0.000403,0.124871,2.92494e-05,0.000406687,4.91921e-07,6.12588e-06,2120.65,0.114478,1.29697e-05,0.756958,0.0031981,3.55455e-05,8.21397e-13,0,1.5678e-09,3.7799e-06
0.000404,0.124874,2.92494e-05,0.000405105,4.8999e-07,6.11656e-06,2120.73,0.114483,1.30024e-05,0.756958,0.00319214,3.54068e-05,8.15796e-13,0,1.56249e-09,3.75768e-06
0.000405,0.124877,2.92494e-05,0.000403541,4.88082e-07,6.10737e-06,2120.8,0.114487,1.3035e-05,0.756958,0.00318624,3.52697e-05,8.10287e-13,0,1.55723e-09,3.73576e-06
0.000406,0.12488,2.92494e-05,0.000401993,4.86195e-07,6.0983e-06,2120.87,0.114492,1.30674e-05,0.756958,0.00318039,3.51341e-05,8.04868e-13,0,1.55203e-09,3.71413e-06
0.000407,0.124883,2.92494e-05,0.000400463,4.84329e-07,6.08935e-06,2120.94,0.114496,1.30998e-05,0.756958,0.00317459,3.5e-05,7.99537e-13,0,1.54688e-09,3.69278e-06
0.000408,0.124886,2.92494e-05,0.00039895,4.82484e-07,6.08053e-06,2121.01,0.1145,1.31321e-05,0.756958,0.00316885,3.48675e-05,7.94292e-13,0,1.54178e-09,3.6717e-06
0.000409,0.124889,2.92494e-05,0.000397454,4.8066e-07,6.07182e-06,2121.08,0.114505,1.31643e-05,0.756958,0.00316316,3.47363e-05,7.89132e-13,0,1.53673e-09,3.6509e-06
0.00041,0.124892,2.92494e-05,0.000395974,4.78856e-07,6.06323e-06,2121.15,0.114509,1.31964e-05,0.756958,0.00315752,3.46066e-05,7.84054e-13,0,1.53174e-09,3.63037e-06
0.000411,0.124895,2.92494e-05,0.00039451,4.77073e-07,6.05475e-06,2121.21,0.114513,1.32283e-05,0.756958,0.00315192,3.44784e-05,7.79057e-13,0,1.52679e-09,3.61011e-06
0.000412,0.124898,2.92494e-05,0.000393062,4.75309e-07,6.04638e-06,2121.28,0.114518,1.32602e-05,0.756958,0.00314638,3.43515e-05,7.7414e-13,0,1.5219e-09,3.5901e-06
0.000413,0.124901,2.92494e-05,0.000391629,4.73565e-07,6.03813e-06,2121.35,0.114522,1.3292e-05,0.756958,0.00314089,3.4226e-05,7.693e-13,0,1.51705e-09,3.57035e-06
0.000414,0.124904,2.92494e-05,0.000390213,4.7184e-07,6.02998e-06,2121.41,0.114526,1.33236e-05,0.756958,0.00313544,3.41019e-05,7.64536e-13,0,1.51225e-09,3.55085e-06
0.000415,0.124906,2.92494e-05,0.000388811,4.70134e-07,6.02194e-06,2121.48,0.11453,1.33552e-05,0.756958,0.00313004,3.39791e-05,7.59846e-13,0,1.5075e-09,3.53159e-06
0.000416,0.124909,2.92494e-05,0.000387425,4.68446e-07,6.01401e-06,2121.54,0.114534,1.33867e-05,0.756958,0.00312469,3.38576e-05,7.5523e-13,0,1.5028e-09,3.51258e-06
0.000417,0.124912,2.92494e-05,0.000386054,4.66777e-07,6.00618e-06,2121.61,0.114538,1.34181e-05,0.756958,0.00311939,3.37375e-05,7.50685e-13,0,1.49814e-09,3.49381e-06
0.000418,0.124915,2.92494e-05,0.000384697,4.65126e-07,5.99845e-06,2121.67,0.114542,1.34494e-05,0.756958,0.00311414,3.36186e-05,7.4621e-13,0,1.49353e-09,3.47527e-06
0.000419,0.124917,2.92494e-05,0.000383355,4.63494e-07,5.99083e-06,2121.73,0.114546,1.34806e-05,0.756958,0.00310893,3.3501e-05,7.41804e-13,0,1.48897e-09,3.45697e-06
0.00042,0.12492,2.92494e-05,0.000382027,4.61878e-07,5.9833e-06,2121.79,0.11455,1.35117e-05,0.756958,0.00310376,3.33846e-05,7.37465e-13,0,1.48445e-09,3.43889e-06
0.000421,0.124923,2.92494e-05,0.000380713,4.6028e-07,5.97587e-06,2121.85,0.114554,1.35427e-05,0.756958,0.00309864,3.32695e-05,7.33193e-13,0,1.47997e-09,3.42104e-06
0.000422,0.124925,2.92494e-05,0.000379413,4.587e-07,5.96854e-06,2121.91,0.114558,1.35736e-05,0.756958,0.00309356,3.31556e-05,7.28985e-13,0,1.47554e-09,3.40341e-06
0.000423,0.124928,2.92494e-05,0.000378126,4.57136e-07,5.9613e-06,2121.97,0.114562,1.36044e-05,0.756958,0.00308853,3.30429e-05,7.2484e-13,0,1.47115e-09,3.38599e-06
0.000424,0.12493,2.92494e-05,0.000376854,4.55589e-07,5.95415e-06,2122.03,0.114566,1.36352e-05,0.756958,0.00308355,3.29314e-05,7.20757e-13,0,1.4668e-09,3.36879e-06
0.000425,0.124933,2.92494e-05,0.000375594,4.54059e-07,5.9471e-06,2122.09,0.114569,1.36658e-05,0.756958,0.0030786,3.28211e-05,7.16736e-13,0,1.4625e-09,3.3518e-06
0.000426,0.124936,2.92494e-05,0.000374348,4.52545e-07,5.94014e-06,2122.15,0.114573,1.36964e-05,0.756958,0.0030737,3.27119e-05,7.12774e-13,0,1.45824e-09,3.33501e-06
0.000427,0.124938,2.92494e-05,0.000373115,4.51046e-07,5.93326e-06,2122.21,0.114577,1.37269e-05,0.756958,0.00306884,3.26039e-05,7.08871e-13,0,1.45402e-09,3.31843e-06
0.000428,0.124941,2.92494e-05,0.000371894,4.49564e-07,5.92648e-06,2122.27,0.114581,1.37573e-05,0.756958,0.00306402,3.2497e-05,7.05026e-13,0,1.44984e-09,3.30205e-06
0.000429,0.124943,2.92494e-05,0.000370686,4.48097e-07,5.91978e-06,2122.32,0.114584,1.37876e-05,0.756958,0.00305924,3.23912e-05,7.01237e-13,0,1.4457e-09,3.28587e-06
0.00043,0.124946,2.92494e-05,0.000369491,4.46646e-07,5.91316e-06,2122.38,0.114588,1.38178e-05,0.756958,0.00305451,3.22864e-05,6.97503e-13,0,1.4416e-09,3.26988e-06
0.000431,0.124948,2.92494e-05,0.000368308,4.4521e-07,5.90663e-06,2122.43,0.114591,1.3848e-05,0.756958,0.00304981,3.21828e-05,6.93823e-13,0,1.43754e-09,3.25408e-06
0.000432,0.12495,2.92494e-05,0.000367137,4.43788e-07,5.90018e-06,2122.49,0.114595,1.3878e-05,0.756958,0.00304515,3.20802e-05,6.90197e-13,0,1.43352e-09,3.23847e-06
0.000433,0.124953,2.92494e-05,0.000365978,4.42382e-07,5.89382e-06,2122.54,0.114598,1.3908e-05,0.756958,0.00304054,3.19787e-05,6.86623e-13,0,1.42953e-09,3.22305e-06
0.000434,0.124955,2.92494e-05,0.000364831,4.4099e-07,5.88753e-06,2122.6,0.114602,1.39379e-05,0.756958,0.00303596,3.18783e-05,6.83101e-13,0,1.42559e-09,3.20781e-06
0.000435,0.124958,2.92494e-05,0.000363696,4.39613e-07,5.88132e-06,2122.65,0.114605,1.39677e-05,0.756958,0.00303142,3.17788e-05,6.79629e-13,0,1.42168e-09,3.19275e-06
0.000436,0.12496,2.92494e-05,0.000362572,4.3825e-07,5.87519e-06,2122.7,0.114609,1.39974e-05,0.756958,0.00302692,3.16804e-05,6.76206e-13,0,1.41781e-09,3.17786e-06
0.000437,0.124962,2.92494e-05,0.000361459,4.36901e-07,5.86913e-06,2122.76,0.114612,1.40271e-05,0.756958,0.00302246,3.15829e-05,6.72832e-13,0,1.41398e-09,3.16315e-06
0.000438,0.124964,2.92494e-05,0.000360358,4.35565e-07,5.86316e-06,2122.81,0.114615,1.40567e-05,0.756958,0.00301804,3.14865e-05,6.69505e-13,0,1.41018e-09,3.14862e-06
0.000439,0.124967,2.92494e-05,0.000359268,4.34244e-07,5.85725e-06,2122.86,0.114619,1.40862e-05,0.756958,0.00301365,3.1391e-05,6.66225e-13,0,1.40641e-09,3.13425e-06
0.00044,0.124969,2.92494e-05,0.000358189,4.32936e-07,5.85142e-06,2122.91,0.114622,1.41156e-05,0.756958,0.0030093,3.12965e-05,6.62991e-13,0,1.40269e-09,3.12005e-06
0.000441,0.124971,2.92494e-05,0.000357121,4.31641e-07,5.84566e-06,2122.96,0.114625,1.4145e-05,0.756958,0.00300499,3.12029e-05,6.59802e-13,0,1.399e-09,3.10601e-06
0.000442,0.124973,2.92494e-05,0.000356063,4.30359e-07,5.83997e-06,2123.01,0.114628,1.41742e-05,0.756958,0.00300071,3.11103e-05,6.56658e-13,0,1.39534e-09,3.09214e-06
0.000443,0.124976,2.92494e-05,0.000355016,4.29091e-07,5.83436e-06,2123.06,0.114632,1.42034e-05,0.756958,0.00299647,3.10186e-05,6.53557e-13,0,1.39172e-09,3.07843e-06
0.000444,0.124978,2.92494e-05,0.00035398,4.27835e-07,5.82881e-06,2123.11,0.114635,1.42326e-05,0.756958,0.00299226,3.09278e-05,6.50498e-13,0,1.38813e-09,3.06487e-06
0.000445,0.12498,2.92494e-05,0.000352953,4.26591e-07,5.82333e-06,2123.16,0.114638,1.42616e-05,0.756958,0.00298809,3.08379e-05,6.47482e-13,0,1.38457e-09,3.05147e-06
0.000446,0.124982,2.92494e-05,0.000351937,4.25361e-07,5.81791e-06,2123.21,0.114641,1.42906e-05,0.756958,0.00298395,3.07489e-05,6.44506e-13,0,1.38105e-09,3.03822e-06
0.000447,0.124984,2.92494e-05,0.000350931,4.24142e-07,5.81256e-06,2123.26,0.114644,1.43195e-05,0.756958,0.00297985,3.06608e-05,6.41571e-13,0,1.37756e-09,3.02512e-06
0.000448,0.124986,2.92494e-05,0.000349935,4.22936e-07,5.80728e-06,2123.3,0.114647,1.43483e-05,0.756957,0.00297578,3.05735e-05,6.38676e-13,0,1.3741e-09,3.01217e-06
0.000449,0.124988,2.92494e-05,0.000348948,4.21742e-07,5.80206e-06,2123.35,0.11465,1.43771e-05,0.756957,0.00297175,3.04872e-05,6.3582e-13,0,1.37067e-09,2.99937e-06
0.00045,0.12499,2.92494e-05,0.000347972,4.2056e-07,5.79691e-06,2123.4,0.114653,1.44058e-05,0.756957,0.00296775,3.04016e-05,6.33003e-13,0,1.36728e-09,2.98671e-06
0.000451,0.124993,2.92494e-05,0.000347004,4.19389e-07,5.79182e-06,2123.44,0.114656,1.44344e-05,0.756957,0.00296378,3.03169e-05,6.30223e-13,0,1.36392e-09,2.97419e-06
0.000452,0.124995,2.92494e-05,0.000346047,4.1823e-07,5.78678e-06,2123.49,0.114659,1.4463e-05,0.756957,0.00295984,3.0233e-05,6.2748e-13,0,1.36058e-09,2.96181e-06
0.000453,0.124997,2.92494e-05,0.000345098,4.17082e-07,5.78181e-06,2123.53,0.114662,1.44915e-05,0.756957,0.00295594,3.015e-05,6.24774e-13,0,1.35728e-09,2.94958e-06
0.000454,0.124999,2.92494e-05,0.000344159,4.15946e-07,5.7769e-06,2123.58,0.114665,1.45199e-05,0.756957,0.00295207,3.00677e-05,6.22103e-13,0,1.35401e-09,2.93747e-06
0.000455,0.125001,2.92494e-05,0.000343229,4.14821e-07,5.77205e-06,2123.62,0.114668,1.45483e-05,0.756957,0.00294823,2.99863e-05,6.19468e-13,0,1.35077e-09,2.9255e-06
0.000456,0.125003,2.92494e-05,0.000342308,4.13707e-07,5.76726e-06,2123.67,0.114671,1.45766e-05,0.756957,0.00294442,2.99056e-05,6.16867e-13,0,1.34756e-09,2.91367e-06
0.000457,0.125004,2.92494e-05,0.000341396,4.12604e-07,5.76252e-06,2123.71,0.114673,1.46048e-05,0.756957,0.00294065,2.98257e-05,6.143e-13,0,1.34437e-09,2.90196e-06
0.000458,0.125006,2.92494e-05,0.000340492,4.11511e-07,5.75784e-06,2123.75,0.114676,1.46329e-05,0.756957,0.0029369,2.97466e-05,6.11766e-13,0,1.34122e-09,2.89039e-06
0.000459,0.125008,2.92494e-05,0.000339597,4.1043e-07,5.75322e-06,2123.8,0.114679,1.4661e-05,0.756957,0.00293318,2.96683e-05,6.09266e-13,0,1.33809e-09,2.87894e-06
0.00046,0.12501,2.92494e-05,0.000338711,4.09358e-07,5.74865e-06,2123.84,0.114682,1.46891e-05,0.756957,0.0029295,2.95907e-05,6.06798e-13,0,1.335e-09,2.86761e-06
0.000461,0.125012,2.92494e-05,0.000337833,4.08297e-07,5.74413e-06,2123.88,0.114684,1.4717e-05,0.756957,0.00292584,2.95138e-05,6.04361e-13,0,1.33193e-09,2.85641e-06
0.000462,0.125014,2.92494e-05,0.000336964,4.07247e-07,5.73967e-06,2123.92,0.114687,1.4745e-05,0.756957,0.00292222,2.94377e-05,6.01956e-13,0,1.32888e-09,2.84533e-06
0.000463,0.125016,2.92494e-05,0.000336103,4.06206e-07,5.73526e-06,2123.97,0.11469,1.47728e-05,0.756957,0.00291862,2.93623e-05,5.99582e-13,0,1.32587e-09,2.83437e-06
0.000464,0.125018,2.92494e-05,0.00033525,4.05175e-07,5.7309e-06,2124.01,0.114692,1.48006e-05,0.756957,0.00291506,2.92876e-05,5.97238e-13,0,1.32288e-09,2.82353e-06
0.000465,0.125019,2.92494e-05,0.000334405,4.04155e-07,5.72659e-06,2124.05,0.114695,1.48283e-05,0.756957,0.00291152,2.92136e-05,5.94923e-13,0,1.31992e-09,2.8128e-06
0.000466,0.125021,2.92494e-05,0.000333568,4.03144e-07,5.72234e-06,2124.09,0.114698,1.4856e-05,0.756957,0.00290801,2.91404e-05,5.92638e-13,0,1.31699e-09,2.8022e-06
0.000467,0.125023,2.92494e-05,0.000332739,4.02143e-07,5.71813e-06,2124.13,0.1147,1.48836e-05,0.756957,0.00290453,2.90678e-05,5.90382e-13,0,1.31408e-09,2.7917e-06
0.000468,0.125025,2.92494e-05,0.000331918,4.01151e-07,5.71397e-06,2124.17,0.114703,1.49111e-05,0.756957,0.00290108,2.89959e-05,5.88154e-13,0,1.3112e-09,2.78132e-06
0.000469,0.125027,2.92494e-05,0.000331104,4.00169e-07,5.70986e-06,2124.21,0.114705,1.49386e-05,0.756957,0.00289765,2.89246e-05,5.85954e-13,0,1.30834e-09,2.77105e-06
0.00047,0.125028,2.92494e-05,0.000330298,3.99196e-07,5.7058e-06,2124.25,0.114708,1.4966e-05,0.756957,0.00289425,2.88541e-05,5.83781e-13,0,1.30551e-09,2.76088e-06
0.000471,0.12503,2.92494e-05,0.0003295,3.98232e-07,5.70179e-06,2124.28,0.11471,1.49934e-05,0.756957,0.00289088,2.87842e-05,5.81635e-13,0,1.3027e-09,2.75083e-06
0.000472,0.125032,2.92494e-05,0.000328709,3.97277e-07,5.69782e-06,2124.32,0.114713,1.50207e-05,0.756957,0.00288754,2.8715e-05,5.79516e-13,0,1.29992e-09,2.74088e-06
0.000473,0.125034,2.92494e-05,0.000327926,3.96331e-07,5.6939e-06,2124.36,0.114715,1.5048e-05,0.756957,0.00288422,2.86464e-05,5.77423e-13,0,1.29717e-09,2.73103e-06
0.000474,0.125035,2.92494e-05,0.000327149,3.95395e-07,5.69002e-06,2124.4,0.114718,1.50752e-05,0.756957,0.00288093,2.85784e-05,5.75355e-13,0,1.29443e-09,2.72129e-06
0.000475,0.125037,2.92494e-05,0.00032638,3.94467e-07,5.68619e-06,2124.44,0.11472,1.51023e-05,0.756957,0.00287767,2.85111e-05,5.73313e-13,0,1.29173e-09,2.71165e-06
0.000476,0.125039,2.92494e-05,0.000325618,3.93547e-07,5.6824e-06,2124.47,0.114723,1.51294e-05,0.756957,0.00287443,2.84444e-05,5.71296e-13,0,1.28904e-09,2.70212e-06
0.000477,0.12504,2.92494e-05,0.000324864,3.92637e-07,5.67866e-06,2124.51,0.114725,1.51564e-05,0.756957,0.00287122,2.83783e-05,5.69303e-13,0,1.28638e-09,2.69268e-06
0.000478,0.125042,2.92494e-05,0.000324116,3.91734e-07,5.67495e-06,2124.55,0.114727,1.51834e-05,0.756957,0.00286803,2.83128e-05,5.67335e-13,0,1.28374e-09,2.68334e-06
0.000479,0.125044,2.92494e-05,0.000323374,3.9084e-07,5.67129e-06,2124.58,0.11473,1.52103e-05,0.756957,0.00286487,2.82479e-05,5.6539e-13,0,1.28113e-09,2.6741e-06
0.00048,0.125045,2.92494e-05,0.00032264,3.89955e-07,5.66768e-06,2124.62,0.114732,1.52372e-05,0.756957,0.00286173,2.81836e-05,5.63469e-13,0,1.27854e-09,2.66495e-06
0.000481,0.125047,2.92494e-05,0.000321913,3.89078e-07,5.6641e-06,2124.65,0.114734,1.5264e-05,0.756957,0.00285862,2.812e-05,5.6157e-13,0,1.27597e-09,2.6559e-06
0.000482,0.125048,2.92494e-05,0.000321192,3.88208e-07,5.66056e-06,2124.69,0.114737,1.52908e-05,0.756957,0.00285554,2.80568e-05,5.59695e-13,0,1.27342e-09,2.64694e-06
0.000483,0.12505,2.92494e-05,0.000320477,3.87347e-07,5.65706e-06,2124.72,0.114739,1.53175e-05,0.756957,0.00285247,2.79943e-05,5.57841e-13,0,1.2709e-09,2.63807e-06
0.000484,0.125051,2.92494e-05,0.00031977,3.86494e-07,5.65361e-06,2124.76,0.114741,1.53442e-05,0.756957,0.00284944,2.79324e-05,5.5601e-13,0,1.26839e-09,2.62929e-06
0.000485,0.125053,2.92494e-05,0.000319068,3.85648e-07,5.65019e-06,2124.79,0.114743,1.53708e-05,0.756957,0.00284642,2.7871e-05,5.542e-13,0,1.26591e-09,2.62061e-06
0.000486,0.125055,2.92494e-05,0.000318373,3.84811e-07,5.64681e-06,2124.83,0.114746,1.53973e-05,0.756957,0.00284343,2.78101e-05,5.52412e-13,0,1.26345e-09,2.61201e-06
0.000487,0.125056,2.92494e-05,0.000317684,3.83981e-07,5.64347e-06,2124.86,0.114748,1.54238e-05,0.756957,0.00284046,2.77498e-05,5.50645e-13,0,1.26101e-09,2.6035e-06
0.000488,0.125058,2.92494e-05,0.000317002,3.83158e-07,5.64016e-06,2124.89,0.11475,1.54503e-05,0.756957,0.00283752,2.76901e-05,5.48898e-13,0,1.2586e-09,2.59507e-06
0.000489,0.125059,2.92494e-05,0.000316325,3.82343e-07,5.6369e-06,2124.93,0.114752,1.54767e-05,0.756957,0.0028346,2.76309e-05,5.47172e-13,0,1.2562e-09,2.58673e-06
0.00049,0.125061,2.92494e-05,0.000315655,3.81536e-07,5.63367e-06,2124.96,0.114754,1.55031e-05,0.756957,0.0028317,2.75722e-05,5.45466e-13,0,1.25382e-09,2.57848e-06
0.000491,0.125062,2.92494e-05,0.000314991,3.80735e-07,5.63047e-06,2124.99,0.114756,1.55294e-05,0.756957,0.00282883,2.75141e-05,5.4378e-13,0,1.25147e-09,2.57031e-06
0.000492,0.125064,2.92494e-05,0.000314332,3.79942e-07,5.62731e-06,2125.02,0.114758,1.55556e-05,0.756957,0.00282598,2.74564e-05,5.42113e-13,0,1.24913e-09,2.56222e-06
0.000493,0.125065,2.92494e-05,0.00031368,3.79157e-07,5.62419e-06,2125.06,0.11476,1.55818e-05,0.756957,0.00282314,2.73993e-05,5.40465e-13,0,1.24682e-09,2.55421e-06
0.000494,0.125066,2.92494e-05,0.000313033,3.78378e-07,5.6211e-06,2125.09,0.114763,1.5608e-05,0.756957,0.00282034,2.73427e-05,5.38836e-13,0,1.24452e-09,2.54628e-06
0.000495,0.125068,2.92494e-05,0.000312393,3.77606e-07,5.61804e-06,2125.12,0.114765,1.56341e-05,0.756957,0.00281755,2.72867e-05,5.37226e-13,0,1.24224e-09,2.53843e-06
0.000496,0.125069,2.92494e-05,0.000311757,3.76841e-07,5.61502e-06,2125.15,0.114767,1.56602e-05,0.756957,0.00281479,2.72311e-05,5.35635e-13,0,1.23999e-09,2.53066e-06
0.000497,0.125071,2.92494e-05,0.000311128,3.76084e-07,5.61203e-06,2125.18,0.114769,1.56862e-05,0.756957,0.00281204,2.7176e-05,5.34061e-13,0,1.23775e-09,2.52297e-06
0.000498,0.125072,2.92494e-05,0.000310504,3.75332e-07,5.60907e-06,2125.21,0.114771,1.57122e-05,0.756957,0.00280932,2.71214e-05,5.32505e-13,0,1.23553e-09,2.51535e-06
0.000499,0.125074,2.92494e-05,0.000309886,3.74588e-07,5.60615e-06,2125.24,0.114773,1.57382e-05,0.756957,0.00280662,2.70672e-05,5.30967e-13,0,1.23333e-09,2.50781e-06
0.0005,0.125075,2.92494e-05,0.000309273,3.7385e-07,5.60326e-06,2125.27,0.114775,1.57641e-05,0.756957,0.00280394,2.70136e-05,5.29447e-13,0,1.23115e-09,2.50034e-06
0.000501,0.125076,2.92494e-05,0.000308665,3.73119e-07,5.6004e-06,2125.3,0.114777,1.57899e-05,0.756957,0.00280128,2.69604e-05,5.27943e-13,0,1.22899e-09,2.49294e-06
0.000502,0.125078,2.92494e-05,0.000308063,3.72395e-07,5.59757e-06,2125.33,0.114778,1.58157e-05,0.756957,0.00279864,2.69077e-05,5.26456e-13,0,1.22684e-09,2.48562e-06
0.000503,0.125079,2.92494e-05,0.000307466,3.71676e-07,5.59477e-06,2125.36,0.11478,1.58415e-05,0.756957,0.00279603,2.68555e-05,5.24986e-13,0,1.22471e-09,2.47837e-06
0.000504,0.12508,2.92494e-05,0.000306874,3.70964e-07,5.59201e-06,2125.39,0.114782,1.58672e-05,0.756957,0.00279343,2.68037e-05,5.23532e-13,0,1.22261e-09,2.47119e-06
0.000505,0.125082,2.92494e-05,0.000306288,3.70259e-07,5.58927e-06,2125.42,0.114784,1.58929e-05,0.756957,0.00279085,2.67524e-05,5.22095e-13,0,1.22051e-09,2.46408e-06
0.000506,0.125083,2.92494e-05,0.000305707,3.6956e-07,5.58656e-06,2125.45,0.114786,1.59185e-05,0.756957,0.00278829,2.67015e-05,5.20673e-13,0,1.21844e-09,2.45704e-06
0.000507,0.125084,2.92494e-05,0.00030513,3.68866e-07,5.58388e-06,2125.48,0.114788,1.59441e-05,0.756957,0.00278576,2.66511e-05,5.19267e-13,0,1.21639e-09,2.45007e-06
0.000508,0.125086,2.92494e-05,0.000304559,3.68179e-07,5.58123e-06,2125.5,0.11479,1.59696e-05,0.756957,0.00278324,2.66011e-05,5.17876e-13,0,1.21435e-09,2.44317e-06
0.000509,0.125087,2.92494e-05,0.000303993,3.67498e-07,5.57861e-06,2125.53,0.114792,1.59951e-05,0.756957,0.00278074,2.65516e-05,5.16501e-13,0,1.21232e-09,2.43633e-06
0.00051,0.125088,2.92494e-05,0.000303432,3.66823e-07,5.57602e-06,2125.56,0.114793,1.60206e-05,0.756957,0.00277826,2.65024e-05,5.15141e-13,0,1.21032e-09,2.42956e-06
0.000511,0.125089,2.92494e-05,0.000302875,3.66154e-07,5.57345e-06,2125.59,0.114795,1.6046e-05,0.756957,0.0027758,2.64537e-05,5.13795e-13,0,1.20833e-09,2.42285e-06
0.000512,0.125091,2.92494e-05,0.000302323,3.65491e-07,5.57092e-06,2125.62,0.114797,1.60714e-05,0.756957,0.00277336,2.64055e-05,5.12464e-13,0,1.20636e-09,2.41621e-06
0.000513,0.125092,2.92494e-05,0.000301777,3.64833e-07,5.56841e-06,2125.64,0.114799,1.60967e-05,0.756957,0.00277093,2.63576e-05,5.11148e-13,0,1.2044e-09,2.40963e-06
0.000514,0.125093,2.92494e-05,0.000301234,3.64182e-07,5.56592e-06,2125.67,0.1148,1.6122e-05,0.756957,0.00276853,2.63102e-05,5.09846e-13,0,1.20247e-09,2.40311e-06
0.000515,0.125094,2.92494e-05,0.000300697,3.63536e-07,5.56346e-06,2125.7,0.114802,1.61473e-05,0.756957,0.00276614,2.62631e-05,5.08558e-13,0,1.20054e-09,2.39666e-06
0.000516,0.125096,2.92494e-05,0.000300164,3.62895e-07,5.56103e-06,2125.72,0.114804,1.61725e-05,0.756957,0.00276377,2.62165e-05,5.07284e-13,0,1.19864e-09,2.39027e-06
0.000517,0.125097,2.92494e-05,0.000299636,3.6226e-07,5.55863e-06,2125.75,0.114806,1.61977e-05,0.756957,0.00276142,2.61703e-05,5.06023e-13,0,1.19674e-09,2.38394e-06
0.000518,0.125098,2.92494e-05,0.000299112,3.61631e-07,5.55625e-06,2125.77,0.114807,1.62228e-05,0.756957,0.00275909,2.61245e-05,5.04776e-13,0,1.19487e-09,2.37767e-06
0.000519,0.125099,2.92494e-05,0.000298593,3.61007e-07,5.55389e-06,2125.8,0.114809,1.62479e-05,0.756957,0.00275678,2.6079e-05,5.03542e-13,0,1.19301e-09,2.37146e-06
0.00052,0.1251,2.92494e-05,0.000298078,3.60388e-07,5.55156e-06,2125.83,0.114811,1.6273e-05,0.756957,0.00275448,2.6034e-05,5.02322e-13,0,1.19116e-09,2.3653e-06
0.000521,0.125101,2.92494e-05,0.000297567,3.59775e-07,5.54926e-06,2125.85,0.114812,1.6298e-05,0.756957,0.0027522,2.59893e-05,5.01114e-13,0,1.18933e-09,2.35921e-06
0.000522,0.125103,2.92494e-05,0.000297061,3.59167e-07,5.54698e-06,2125.88,0.114814,1.6323e-05,0.756957,0.00274994,2.5945e-05,4.99919e-13,0,1.18752e-09,2.35317e-06
0.000523,0.125104,2.92494e-05,0.000296559,3.58564e-07,5.54472e-06,2125.9,0.114816,1.6348e-05,0.756957,0.00274769,2.59011e-05,4.98737e-13,0,1.18572e-09,2.34719e-06
0.000524,0.125105,2.92494e-05,0.000296062,3.57966e-07,5.54248e-06,2125.93,0.114817,1.63729e-05,0.756957,0.00274547,2.58576e-05,4.97567e-13,0,1.18393e-09,2.34126e-06
0.000525,0.125106,2.92494e-05,0.000295569,3.57374e-07,5.54027e-06,2125.95,0.114819,1.63978e-05,0.756957,0.00274326,2.58145e-05,4.96409e-13,0,1.18216e-09,2.33539e-06
0.000526,0.125107,2.92494e-05,0.000295079,3.56786e-07,5.53809e-06,2125.98,0.114821,1.64226e-05,0.756957,0.00274106,2.57717e-05,4.95264e-13,0,1.18041e-09,2.32958e-06
0.000527,0.125108,2.92494e-05,0.000294594,3.56204e-07,5.53592e-06,2126.0,0.114822,1.64474e-05,0.756957,0.00273888,2.57292e-05,4.9413e-13,0,1.17867e-09,2.32382e-06
