# time,O2,AR,O,H2O2,HO2,T,H2O,NO,N2,OH,H2,OH*,HE,N,H
0.000124,0.226315,2.82593e-05,6.95644e-08,1.08614e-06,2.83132e-05,1000.16,1.85093e-05,9.34043e-19,0.74509,2.99199e-08,0.0285186,5.57632e-19,0,2.81034e-21,3.88532e-08
0.000125,0.226315,2.82593e-05,7.04782e-08,1.11618e-06,2.87182e-05,1000.16,1.88137e-05,9.49128e-19,0.74509,3.03459e-08,0.0285185,5.722390000000001e-19,0,2.8472799999999998e-21,3.93539e-08
0.000126,0.226314,2.82593e-05,7.14115e-08,1.14689e-06,2.91271e-05,1000.16,1.91225e-05,9.64411e-19,0.74509,3.07818e-08,0.0285185,5.87354e-19,0,2.88501e-21,3.98652e-08
0.000127,0.226313,2.82593e-05,7.23651e-08,1.17828e-06,2.95401e-05,1000.16,1.94358e-05,9.79898e-19,0.74509,3.1228e-08,0.0285184,6.02998e-19,0,2.92356e-21,4.03876e-08
0.000128,0.226312,2.82593e-05,7.33396e-08,1.21037e-06,2.99572e-05,1000.17,1.97537e-05,9.95592e-19,0.74509,3.16846e-08,0.0285184,6.19196e-19,0,2.96295e-21,4.09212e-08
0.000129,0.226312,2.82593e-05,7.43356e-08,1.24316e-06,3.03785e-05,1000.17,2.00764e-05,1.0115e-18,0.74509,3.21522e-08,0.0285183,6.35973e-19,0,3.00321e-21,4.14665e-08
0.00013,0.226311,2.82593e-05,7.5354e-08,1.27667e-06,3.0804e-05,1000.17,2.04039e-05,1.02762e-18,0.74509,3.26311e-08,0.0285183,6.53356e-19,0,3.0443699999999997e-21,4.2024e-08
0.000131,0.22631,2.82593e-05,7.63953e-08,1.31093e-06,3.1234e-05,1000.18,2.07364e-05,1.04397e-18,0.74509,3.31217e-08,0.0285182,6.71371e-19,0,3.0864599999999997e-21,4.25939e-08
0.000132,0.226309,2.82593e-05,7.74605e-08,1.34593e-06,3.16683e-05,1000.18,2.1074e-05,1.0605400000000002e-18,0.74509,3.36244e-08,0.0285182,6.9005e-19,0,3.12951e-21,4.31767e-08
0.000133,0.226309,2.82593e-05,7.85502e-08,1.3817e-06,3.21072e-05,1000.18,2.14168e-05,1.07735e-18,0.74509,3.41395e-08,0.0285181,7.09424e-19,0,3.1735499999999998e-21,4.37729e-08
0.000134,0.226308,2.82593e-05,7.96654e-08,1.41825e-06,3.25507e-05,1000.18,2.17649e-05,1.09439e-18,0.74509,3.46677e-08,0.0285181,7.29525e-19,0,3.2186199999999997e-21,4.43828e-08
0.000135,0.226307,2.82593e-05,8.08069e-08,1.4556e-06,3.29989e-05,1000.19,2.21186e-05,1.11167e-18,0.74509,3.52092e-08,0.028518,7.5038800000000005e-19,0,3.26475e-21,4.5007e-08
0.000136,0.226306,2.82593e-05,8.19755e-08,1.49377e-06,3.34519e-05,1000.19,2.24778e-05,1.12921e-18,0.74509,3.57646e-08,0.0285179,7.720510000000001e-19,0,3.3119699999999998e-21,4.56459e-08
0.000137,0.226306,2.82593e-05,8.31723e-08,1.53277e-06,3.39099e-05,1000.19,2.28429e-05,1.147e-18,0.74509,3.63345e-08,0.0285179,7.94552e-19,0,3.3603299999999997e-21,4.63e-08
0.000138,0.226305,2.82593e-05,8.43981e-08,1.57262e-06,3.43728e-05,1000.2,2.32138e-05,1.16505e-18,0.74509,3.69192e-08,0.0285178,8.17933e-19,0,3.40987e-21,4.69699e-08
0.000139,0.226304,2.82593e-05,8.56541e-08,1.61334e-06,3.48409e-05,1000.2,2.35909e-05,1.18337e-18,0.74509,3.75195e-08,0.0285178,8.42238e-19,0,3.4606199999999996e-21,4.76561e-08
0.00014,0.226303,2.82593e-05,8.69414e-08,1.65495e-06,3.53142e-05,1000.2,2.39742e-05,1.2019600000000001e-18,0.74509,3.81357e-08,0.0285177,8.67513e-19,0,3.51263e-21,4.83592e-08
0.000141,0.226302,2.82593e-05,8.82609e-08,1.69746e-06,3.57929e-05,1000.21,2.43639e-05,1.22084e-18,0.74509,3.87687e-08,0.0285176,8.93808e-19,0,3.56594e-21,4.90798e-08
0.000142,0.226301,2.82593e-05,8.96139e-08,1.7409e-06,3.6277e-05,1000.21,2.47602e-05,1.24e-18,0.74509,3.94189e-08,0.0285176,9.21175e-19,0,3.62061e-21,4.98185e-08
0.000143,0.2263,2.82593e-05,9.10016e-08,1.78528e-06,3.67668e-05,1000.21,2.51632e-05,1.2594600000000002e-18,0.74509,4.00871e-08,0.0285175,9.49669e-19,0,3.6766699999999995e-21,5.0576e-08
0.000144,0.2263,2.82593e-05,9.24253e-08,1.83063e-06,3.72622e-05,1000.22,2.55733e-05,1.2792200000000002e-18,0.74509,4.07739e-08,0.0285175,9.793500000000001e-19,0,3.73419e-21,5.1353e-08
0.000145,0.226299,2.82593e-05,9.38863e-08,1.87697e-06,3.77635e-05,1000.22,2.59905e-05,1.2992900000000002e-18,0.74509,4.14801e-08,0.0285174,1.01028e-18,0,3.7932099999999994e-21,5.21501e-08
0.000146,0.226298,2.82593e-05,9.53861e-08,1.92431e-06,3.82708e-05,1000.23,2.6415e-05,1.3196800000000001e-18,0.74509,4.22064e-08,0.0285173,1.04253e-18,0,3.85379e-21,5.29682e-08
0.000147,0.226297,2.82593e-05,9.6926e-08,1.97269e-06,3.87843e-05,1000.23,2.68471e-05,1.3404e-18,0.74509,4.29536e-08,0.0285173,1.0761600000000002e-18,0,3.916e-21,5.3808e-08
0.000148,0.226296,2.82593e-05,9.85076e-08,2.02213e-06,3.9304e-05,1000.23,2.72871e-05,1.3614600000000001e-18,0.74509,4.37226e-08,0.0285172,1.11126e-18,0,3.97988e-21,5.46703e-08
0.000149,0.226295,2.82593e-05,1.00133e-07,2.07264e-06,3.98301e-05,1000.24,2.7735e-05,1.38286e-18,0.74509,4.45143e-08,0.0285171,1.1479e-18,0,4.04552e-21,5.55561e-08
0.00015,0.226294,2.82593e-05,1.01803e-07,2.12425e-06,4.03628e-05,1000.24,2.81912e-05,1.40462e-18,0.74509,4.53295e-08,0.028517,1.1861700000000001e-18,0,4.1129599999999996e-21,5.64661e-08
0.000151,0.226293,2.82593e-05,1.03519e-07,2.177e-06,4.09023e-05,1000.24,2.8656e-05,1.4267400000000002e-18,0.74509,4.61693e-08,0.028517,1.2261600000000001e-18,0,4.1822999999999995e-21,5.74015e-08
0.000152,0.226292,2.82593e-05,1.05285e-07,2.2309e-06,4.14487e-05,1000.25,2.91295e-05,1.44924e-18,0.74509,4.70347e-08,0.0285169,1.2679700000000001e-18,0,4.2536e-21,5.83631e-08
0.000153,0.226291,2.82593e-05,1.07101e-07,2.28598e-06,4.20022e-05,1000.25,2.9612e-05,1.4721200000000001e-18,0.74509,4.79268e-08,0.0285168,1.3117e-18,0,4.32693e-21,5.9352e-08
0.000154,0.22629,2.82593e-05,1.08969e-07,2.34227e-06,4.25629e-05,1000.26,3.01039e-05,1.49541e-18,0.74509,4.88466e-08,0.0285167,1.3574700000000001e-18,0,4.40239e-21,6.03693e-08
0.000155,0.226289,2.82593e-05,1.10893e-07,2.3998e-06,4.31311e-05,1000.26,3.06054e-05,1.5191e-18,0.74509,4.97955e-08,0.0285167,1.4054e-18,0,4.48006e-21,6.14162e-08
0.000156,0.226288,2.82593e-05,1.12873e-07,2.4586e-06,4.3707e-05,1000.27,3.11168e-05,1.54322e-18,0.74509,5.07746e-08,0.0285166,1.4556100000000001e-18,0,4.56003e-21,6.24939e-08
0.000157,0.226287,2.82593e-05,1.14913e-07,2.5187e-06,4.42908e-05,1000.27,3.16385e-05,1.5677600000000001e-18,0.74509,5.17853e-08,0.0285165,1.50825e-18,0,4.6423899999999995e-21,6.36036e-08
0.000158,0.226286,2.82593e-05,1.17015e-07,2.58012e-06,4.48826e-05,1000.28,3.21708e-05,1.5927600000000002e-18,0.74509,5.28291e-08,0.0285164,1.5634500000000001e-18,0,4.72726e-21,6.47468e-08
0.000159,0.226284,2.82593e-05,1.19181e-07,2.64291e-06,4.54827e-05,1000.28,3.2714e-05,1.61822e-18,0.74509,5.39073e-08,0.0285163,1.6213800000000002e-18,0,4.81472e-21,6.59248e-08
0.00016,0.226283,2.82593e-05,1.21415e-07,2.7071e-06,4.60914e-05,1000.28,3.32685e-05,1.6441500000000002e-18,0.74509,5.50216e-08,0.0285163,1.6822100000000001e-18,0,4.9049099999999995e-21,6.71391e-08
0.000161,0.226282,2.82593e-05,1.23719e-07,2.77271e-06,4.67088e-05,1000.29,3.38347e-05,1.6705700000000002e-18,0.74509,5.61737e-08,0.0285162,1.74612e-18,0,4.9979299999999996e-21,6.83913e-08
0.000162,0.226281,2.82593e-05,1.26097e-07,2.8398e-06,4.73352e-05,1000.29,3.4413e-05,1.6975e-18,0.74509,5.73652e-08,0.0285161,1.8133100000000003e-18,0,5.0939099999999994e-21,6.96831e-08
0.000163,0.22628,2.82593e-05,1.28551e-07,2.90839e-06,4.79709e-05,1000.3,3.50038e-05,1.7249500000000002e-18,0.74509,5.85981e-08,0.028516,1.8839800000000003e-18,0,5.19298e-21,7.10162e-08
0.000164,0.226279,2.82593e-05,1.31086e-07,2.97852e-06,4.86161e-05,1000.31,3.56075e-05,1.7529400000000002e-18,0.74509,5.98744e-08,0.0285159,1.95838e-18,0,5.29529e-21,7.23926e-08
0.000165,0.226277,2.82593e-05,1.33705e-07,3.05023e-06,4.92712e-05,1000.31,3.62246e-05,1.78149e-18,0.74509,6.11961e-08,0.0285158,2.0367400000000002e-18,0,5.40097e-21,7.3814e-08
0.000166,0.226276,2.82593e-05,1.36411e-07,3.12357e-06,4.99363e-05,1000.32,3.68557e-05,1.8106100000000003e-18,0.74509,6.25655e-08,0.0285157,2.1193300000000003e-18,0,5.5101899999999996e-21,7.52827e-08
0.000167,0.226275,2.82593e-05,1.39209e-07,3.19858e-06,5.06119e-05,1000.32,3.75011e-05,1.84033e-18,0.74509,6.39848e-08,0.0285156,2.20643e-18,0,5.62312e-21,7.68008e-08
0.000168,0.226273,2.82593e-05,1.42103e-07,3.27529e-06,5.12981e-05,1000.33,3.81614e-05,1.8706600000000003e-18,0.74509,6.54567e-08,0.0285155,2.29837e-18,0,5.73992e-21,7.83707e-08
0.000169,0.226272,2.82593e-05,1.45098e-07,3.35377e-06,5.19955e-05,1000.33,3.88373e-05,1.9016300000000003e-18,0.74509,6.69838e-08,0.0285154,2.39547e-18,0,5.86078e-21,7.99947e-08
0.00017,0.226271,2.82593e-05,1.48199e-07,3.43405e-06,5.27042e-05,1000.34,3.95292e-05,1.9332600000000002e-18,0.74509,6.85689e-08,0.0285153,2.49809e-18,0,5.985899999999999e-21,8.16756e-08
0.000171,0.226269,2.82593e-05,1.51411e-07,3.51619e-06,5.34247e-05,1000.35,4.02379e-05,1.96557e-18,0.74509,7.02151e-08,0.0285152,2.60664e-18,0,6.11548e-21,8.34161e-08
0.000172,0.226268,2.82593e-05,1.54739e-07,3.60023e-06,5.41573e-05,1000.35,4.09639e-05,1.99859e-18,0.74509,7.19255e-08,0.0285151,2.7215500000000004e-18,0,6.2497599999999994e-21,8.52191e-08
0.000173,0.226266,2.82593e-05,1.58189e-07,3.68624e-06,5.49024e-05,1000.36,4.17079e-05,2.03234e-18,0.74509,7.37035e-08,0.028515,2.84327e-18,0,6.38896e-21,8.70878e-08
0.000174,0.226265,2.82593e-05,1.61768e-07,3.77427e-06,5.56605e-05,1000.36,4.24707e-05,2.06686e-18,0.74509,7.5553e-08,0.0285148,2.9723200000000002e-18,0,6.53334e-21,8.90255e-08
0.000175,0.226263,2.82593e-05,1.65482e-07,3.86437e-06,5.64319e-05,1000.37,4.3253e-05,2.10216e-18,0.74509,7.74776e-08,0.0285147,3.1092600000000004e-18,0,6.68317e-21,9.10357e-08
0.000176,0.226262,2.82593e-05,1.69339e-07,3.9566e-06,5.72172e-05,1000.38,4.40557e-05,2.13828e-18,0.74509,7.94817e-08,0.0285146,3.2546800000000002e-18,0,6.83872e-21,9.31223e-08
0.000177,0.22626,2.82593e-05,1.73345e-07,4.05104e-06,5.80167e-05,1000.39,4.48795e-05,2.17526e-18,0.74509,8.15697e-08,0.0285145,3.4092400000000004e-18,0,7.0003e-21,9.52891e-08
0.000178,0.226258,2.82593e-05,1.77509e-07,4.14773e-06,5.8831e-05,1000.39,4.57254e-05,2.21312e-18,0.74509,8.37464e-08,0.0285144,3.57366e-18,0,7.168239999999999e-21,9.75406e-08
0.000179,0.226257,2.82593e-05,1.81839e-07,4.24677e-06,5.96605e-05,1000.4,4.65944e-05,2.2518900000000002e-18,0.74509,8.60169e-08,0.0285142,3.748730000000001e-18,0,7.342879999999999e-21,9.98813e-08
0.00018,0.226255,2.82593e-05,1.86345e-07,4.3482e-06,6.05059e-05,1000.41,4.74874e-05,2.29163e-18,0.74509,8.83867e-08,0.0285141,3.9353200000000004e-18,0,7.52459e-21,1.02316e-07
0.000181,0.226253,2.82593e-05,1.91036e-07,4.45212e-06,6.13677e-05,1000.42,4.84055e-05,2.3323600000000003e-18,0.74509,9.08616e-08,0.028514,4.1343600000000004e-18,0,7.71376e-21,1.0485e-07
0.000182,0.226252,2.82593e-05,1.95924e-07,4.55859e-06,6.22464e-05,1000.42,4.93499e-05,2.3741300000000003e-18,0.74509,9.34482e-08,0.0285138,4.3469e-18,0,7.91083e-21,1.07489e-07
0.000183,0.22625,2.82593e-05,2.01018e-07,4.6677e-06,6.31427e-05,1000.43,5.03217e-05,2.41699e-18,0.74509,9.61531e-08,0.0285137,4.5740900000000004e-18,0,8.11624e-21,1.10239e-07
0.000184,0.226248,2.82593e-05,2.06332e-07,4.77953e-06,6.40573e-05,1000.44,5.13222e-05,2.4609700000000002e-18,0.74509,9.89836e-08,0.0285135,4.8171800000000006e-18,0,8.33047e-21,1.13106e-07
0.000185,0.226246,2.82593e-05,2.11878e-07,4.89418e-06,6.49908e-05,1000.45,5.23528e-05,2.50613e-18,0.74509,1.01948e-07,0.0285134,5.07756e-18,0,8.554059999999999e-21,1.16098e-07
0.000186,0.226244,2.82593e-05,2.1767e-07,5.01173e-06,6.5944e-05,1000.46,5.34149e-05,2.5525100000000002e-18,0.74509,1.05054e-07,0.0285132,5.35676e-18,0,8.787559999999999e-21,1.19221e-07
0.000187,0.226242,2.82593e-05,2.23724e-07,5.13228e-06,6.69176e-05,1000.47,5.451e-05,2.60019e-18,0.74509,1.08312e-07,0.028513,5.6564800000000004e-18,0,9.03157e-21,1.22483e-07
0.000188,0.22624,2.82593e-05,2.30054e-07,5.25594e-06,6.79124e-05,1000.48,5.56398e-05,2.6492e-18,0.74509,1.11731e-07,0.0285129,5.9786e-18,0,9.286749999999999e-21,1.25894e-07
0.000189,0.226238,2.82593e-05,2.3668e-07,5.3828e-06,6.89292e-05,1000.49,5.68061e-05,2.6996300000000002e-18,0.74509,1.15322e-07,0.0285127,6.3252e-18,0,9.553799999999999e-21,1.29462e-07
0.00019,0.226235,2.82593e-05,2.43619e-07,5.51299e-06,6.9969e-05,1000.5,5.80106e-05,2.7515200000000002e-18,0.74509,1.19097e-07,0.0285125,6.6986100000000004e-18,0,9.83347e-21,1.33198e-07
0.000191,0.226233,2.82593e-05,2.50892e-07,5.64662e-06,7.10326e-05,1000.51,5.92554e-05,2.8049600000000004e-18,0.74509,1.23069e-07,0.0285123,7.10139e-18,0,1.0126599999999999e-20,1.37111e-07
0.000192,0.226231,2.82593e-05,2.58521e-07,5.78382e-06,7.21211e-05,1000.52,6.05427e-05,2.86002e-18,0.74509,1.27251e-07,0.0285121,7.53641e-18,0,1.0434e-20,1.41214e-07
0.000193,0.226228,2.82593e-05,2.66529e-07,5.92471e-06,7.32355e-05,1000.53,6.18746e-05,2.9167800000000003e-18,0.74509,1.31658e-07,0.028512,8.0069e-18,0,1.07567e-20,1.4552e-07
0.000194,0.226226,2.82593e-05,2.74942e-07,6.06943e-06,7.43769e-05,1000.54,6.32536e-05,2.97532e-18,0.74509,1.36306e-07,0.0285117,8.516420000000001e-18,0,1.1095699999999999e-20,1.50041e-07
0.000195,0.226223,2.82593e-05,2.83789e-07,6.21813e-06,7.55463e-05,1000.55,6.46825e-05,3.03574e-18,0.74509,1.41214e-07,0.0285115,9.069010000000001e-18,0,1.1452199999999999e-20,1.54793e-07
0.000196,0.226221,2.82593e-05,2.93099e-07,6.37095e-06,7.67452e-05,1000.57,6.61639e-05,3.09813e-18,0.74509,1.46401e-07,0.0285113,9.66917e-18,0,1.1827299999999999e-20,1.59792e-07
0.000197,0.226218,2.82593e-05,3.02906e-07,6.52806e-06,7.79747e-05,1000.58,6.77009e-05,3.16261e-18,0.74509,1.51887e-07,0.0285111,1.0322e-17,0,1.2222399999999999e-20,1.65055e-07
0.000198,0.226215,2.82593e-05,3.13245e-07,6.68963e-06,7.92362e-05,1000.59,6.92968e-05,3.2292700000000002e-18,0.74509,1.57697e-07,0.0285109,1.10332e-17,0,1.2639e-20,1.70601e-07
0.000199,0.226212,2.82593e-05,3.24155e-07,6.85583e-06,8.05311e-05,1000.61,7.09551e-05,3.29825e-18,0.74509,1.63855e-07,0.0285106,1.18092e-17,0,1.3078499999999998e-20,1.7645e-07
0.0002,0.226209,2.82593e-05,3.3568e-07,7.02685e-06,8.1861e-05,1000.62,7.26797e-05,3.3696800000000004e-18,0.74509,1.7039e-07,0.0285104,1.26573e-17,0,1.3542899999999999e-20,1.82626e-07
0.000201,0.226206,2.82593e-05,3.47867e-07,7.2029e-06,8.32276e-05,1000.64,7.44746e-05,3.4436900000000003e-18,0.74509,1.77332e-07,0.0285101,1.35859e-17,0,1.40338e-20,1.89153e-07
0.000202,0.226203,2.82593e-05,3.60766e-07,7.38417e-06,8.46324e-05,1000.65,7.63444e-05,3.52043e-18,0.74509,1.84715e-07,0.0285098,1.46043e-17,0,1.45535e-20,1.96058e-07
0.000203,0.2262,2.82593e-05,3.74434e-07,7.5709e-06,8.60774e-05,1000.67,7.82937e-05,3.6000700000000006e-18,0.74509,1.92577e-07,0.0285096,1.57233e-17,0,1.51041e-20,2.0337e-07
0.000204,0.226196,2.82593e-05,3.88933e-07,7.76331e-06,8.75645e-05,1000.69,8.0328e-05,3.682780000000001e-18,0.74509,2.00958e-07,0.0285093,1.69551e-17,0,1.56882e-20,2.11123e-07
0.000205,0.226193,2.82593e-05,4.04331e-07,7.96167e-06,8.90956e-05,1000.71,8.24529e-05,3.7687600000000006e-18,0.74509,2.09904e-07,0.028509,1.83138e-17,0,1.6308599999999998e-20,2.19351e-07
0.000206,0.226189,2.82593e-05,4.20702e-07,8.16623e-06,9.06731e-05,1000.72,8.46746e-05,3.8582100000000005e-18,0.74509,2.19467e-07,0.0285086,1.98154e-17,0,1.69682e-20,2.28095e-07
0.000207,0.226185,2.82593e-05,4.3813e-07,8.37728e-06,9.22992e-05,1000.74,8.69999e-05,3.95135e-18,0.74509,2.29701e-07,0.0285083,2.14784e-17,0,1.76704e-20,2.37397e-07
0.000208,0.226181,2.82593e-05,4.56706e-07,8.59511e-06,9.39764e-05,1000.76,8.94363e-05,4.04843e-18,0.74509,2.4067e-07,0.028508,2.33241e-17,0,1.8418899999999998e-20,2.47306e-07
0.000209,0.226177,2.82593e-05,4.76531e-07,8.82005e-06,9.57072e-05,1000.78,9.19918e-05,4.1497200000000006e-18,0.74509,2.52443e-07,0.0285076,2.53773e-17,0,1.9217799999999997e-20,2.57875e-07
0.00021,0.226172,2.82593e-05,4.97719e-07,9.05244e-06,9.74945e-05,1000.81,9.46754e-05,4.2554900000000005e-18,0.74509,2.65097e-07,0.0285072,2.76666e-17,0,2.0071799999999998e-20,2.69162e-07
0.000211,0.226168,2.82593e-05,5.20393e-07,9.29263e-06,9.93412e-05,1000.83,9.74968e-05,4.36607e-18,0.74509,2.78722e-07,0.0285068,3.02252e-17,0,2.09857e-20,2.81234e-07
0.000212,0.226163,2.82593e-05,5.44695e-07,9.54101e-06,0.00010125,1000.86,0.000100467,4.48181e-18,0.74509,2.93412e-07,0.0285064,3.30921e-17,0,2.1965399999999998e-20,2.94162e-07
0.000213,0.226158,2.82593e-05,5.70778e-07,9.79799e-06,0.000103226,1000.88,0.000103597,4.6030700000000006e-18,0.74509,3.0928e-07,0.028506,3.63126e-17,0,2.30172e-20,3.08029e-07
0.000214,0.226153,2.82593e-05,5.98818e-07,1.0064e-05,0.00010527,1000.91,0.000106901,4.730280000000001e-18,0.74509,3.26447e-07,0.0285055,3.99401e-17,0,2.4148e-20,3.22925e-07
0.000215,0.226147,2.82593e-05,6.2901e-07,1.03395e-05,0.000107388,1000.94,0.000110393,4.8639e-18,0.74509,3.45055e-07,0.028505,4.40375e-17,0,2.5366e-20,3.38952e-07
0.000216,0.226142,2.82593e-05,6.61573e-07,1.06251e-05,0.000109583,1000.97,0.000114089,5.00442e-18,0.74509,3.6526e-07,0.0285045,4.86792e-17,0,2.6680000000000003e-20,3.56223e-07
0.000217,0.226136,2.82593e-05,6.96754e-07,1.09212e-05,0.00011186,1001.0,0.000118008,5.15241e-18,0.74509,3.87242e-07,0.0285039,5.39533e-17,0,2.8100199999999996e-20,3.74868e-07
0.000218,0.226129,2.82593e-05,7.34831e-07,1.12284e-05,0.000114222,1001.03,0.000122168,5.3084800000000004e-18,0.74509,4.11205e-07,0.0285034,5.99649e-17,0,2.9637899999999995e-20,3.95031e-07
0.000219,0.226123,2.82593e-05,7.76121e-07,1.15473e-05,0.000116675,1001.07,0.000126592,5.47332e-18,0.74509,4.3738e-07,0.0285028,6.68394e-17,0,3.1306e-20,4.16877e-07
0.00022,0.226116,2.82593e-05,8.2098e-07,1.18786e-05,0.000119224,1001.11,0.000131306,5.647690000000001e-18,0.74509,4.66033e-07,0.0285021,7.47276e-17,0,3.3119299999999997e-20,4.40589e-07
0.000221,0.226108,2.82593e-05,8.69814e-07,1.2223e-05,0.000121875,1001.15,0.000136336,5.83244e-18,0.74509,4.97468e-07,0.0285014,8.38111e-17,0,3.5094599999999997e-20,4.66379e-07
0.000222,0.2261,2.82593e-05,9.23088e-07,1.25812e-05,0.000124632,1001.19,0.000141715,6.02852e-18,0.74509,5.32034e-07,0.0285007,9.43095e-17,0,3.72509e-20,4.94487e-07
0.000223,0.226092,2.82593e-05,9.8133e-07,1.29541e-05,0.000127502,1001.24,0.000147479,6.237e-18,0.74509,5.70134e-07,0.0284999,1.0649e-16,0,3.9610099999999994e-20,5.25185e-07
0.000224,0.226083,2.82593e-05,1.04515e-06,1.33425e-05,0.000130491,1001.29,0.000153666,6.4590700000000006e-18,0.74509,6.12231e-07,0.028499,1.20679e-16,0,4.2197599999999995e-20,5.58789e-07
0.000225,0.226074,2.82593e-05,1.11524e-06,1.37472e-05,0.000133605,1001.35,0.000160322,6.6960900000000004e-18,0.74509,6.58864e-07,0.0284981,1.37276e-16,0,4.5042299999999997e-20,5.95656e-07
0.000226,0.226064,2.82593e-05,1.19241e-06,1.41694e-05,0.000136851,1001.4,0.000167501,6.949580000000001e-18,0.74509,7.1066e-07,0.0284972,1.56776e-16,0,4.8178e-20,6.36201e-07
0.000227,0.226053,2.82593e-05,1.27758e-06,1.461e-05,0.000140237,1001.47,0.000175259,7.221260000000001e-18,0.74509,7.68345e-07,0.0284961,1.79789e-16,0,5.164359999999999e-20,6.80902e-07
0.000228,0.226041,2.82593e-05,1.37183e-06,1.50702e-05,0.000143768,1001.53,0.000183665,7.513130000000001e-18,0.74509,8.32773e-07,0.028495,2.07078e-16,0,5.54848e-20,7.30312e-07
0.000229,0.226029,2.82593e-05,1.47642e-06,1.55511e-05,0.000147453,1001.61,0.000192796,7.82742e-18,0.74509,9.04943e-07,0.0284938,2.39597e-16,0,5.97547e-20,7.85074e-07
0.00023,0.226016,2.82593e-05,1.59281e-06,1.60539e-05,0.000151297,1001.69,0.000202742,8.1667e-18,0.74509,9.86027e-07,0.0284925,2.78548e-16,0,6.451579999999999e-20,8.45937e-07
0.000231,0.226002,2.82593e-05,1.7227e-06,1.658e-05,0.000155309,1001.77,0.000213605,8.53396e-18,0.74509,1.07741e-06,0.028491,3.25455e-16,0,6.984179999999999e-20,9.13776e-07
0.000232,0.225986,2.82593e-05,1.8681e-06,1.71307e-05,0.000159493,1001.87,0.000225505,8.9326e-18,0.74509,1.18074e-06,0.0284894,3.82257e-16,0,7.58197e-20,9.89616e-07
0.000233,0.22597,2.82593e-05,2.03137e-06,1.77074e-05,0.000163855,1001.97,0.00023858,9.3666e-18,0.74509,1.29794e-06,0.0284877,4.51443e-16,0,8.25532e-20,1.07467e-06
0.000234,0.225952,2.82593e-05,2.21531e-06,1.83115e-05,0.0001684,1002.08,0.000252992,9.84057e-18,0.74509,1.43134e-06,0.0284858,5.36225e-16,0,9.016579999999999e-20,1.17035e-06
0.000235,0.225932,2.82593e-05,2.42323e-06,1.89445e-05,0.000173131,1002.21,0.000268929,1.03599e-17,0.74509,1.58369e-06,0.0284837,6.40771e-16,0,9.880559999999999e-20,1.27835e-06
0.000236,0.22591,2.82593e-05,2.65905e-06,1.96078e-05,0.000178047,1002.35,0.000286614,1.09309e-17,0.74509,1.75829e-06,0.0284814,7.70533e-16,0,1.0865100000000001e-19,1.40067e-06
0.000237,0.225887,2.82593e-05,2.92746e-06,2.03026e-05,0.000183148,1002.5,0.000306308,1.15611e-17,0.74509,1.95908e-06,0.0284789,9.32682e-16,0,1.19918e-19,1.5397e-06
0.000238,0.225861,2.82593e-05,3.23406e-06,2.10301e-05,0.000188426,1002.67,0.000328319,1.22593e-17,0.74509,2.19081e-06,0.028476,1.13672e-15,0,1.3287000000000002e-19,1.69828e-06
0.000239,0.225832,2.82593e-05,3.58558e-06,2.17913e-05,0.000193871,1002.86,0.000353013,1.30361e-17,0.74509,2.45919e-06,0.0284729,1.39532e-15,0,1.47827e-19,1.87982e-06
0.00024,0.225801,2.82593e-05,3.99009e-06,2.25868e-05,0.000199467,1003.08,0.000380823,1.3904e-17,0.74509,2.77108e-06,0.0284693,1.72551e-15,0,1.65185e-19,2.08843e-06
0.000241,0.225766,2.82593e-05,4.45732e-06,2.34166e-05,0.000205189,1003.32,0.000412265,1.48783e-17,0.74509,3.13477e-06,0.0284653,2.15029e-15,0,1.85432e-19,2.32905e-06
0.000242,0.225727,2.82593e-05,4.99902e-06,2.42803e-05,0.000211006,1003.59,0.000447956,1.59775e-17,0.74509,3.56023e-06,0.0284608,2.70102e-15,0,2.09176e-19,2.60763e-06
0.000243,0.225683,2.82593e-05,5.6294e-06,2.51762e-05,0.000216873,1003.9,0.000488632,1.72239e-17,0.74509,4.05949e-06,0.0284557,3.42065e-15,0,2.37179e-19,2.9314e-06
0.000244,0.225634,2.82593e-05,6.36565e-06,2.61017e-05,0.000222737,1004.26,0.000535176,1.86451e-17,0.74509,4.64702e-06,0.0284498,4.36844e-15,0,2.70398e-19,3.30908e-06
0.000245,0.225578,2.82593e-05,7.22866e-06,2.70526e-05,0.000228532,1004.66,0.000588646,2.02752e-17,0.74509,5.34023e-06,0.0284431,5.62668e-15,0,3.10052e-19,3.75128e-06
0.000246,0.225515,2.82593e-05,8.24374e-06,2.80227e-05,0.00023418,1005.13,0.000650309,2.21563e-17,0.74509,6.16003e-06,0.0284354,7.31035e-15,0,3.57697e-19,4.27091e-06
0.000247,0.225444,2.82593e-05,9.44168e-06,2.90033e-05,0.000239591,1005.67,0.000721691,2.43416e-17,0.74509,7.13149e-06,0.0284265,9.58108e-15,0,4.15344e-19,4.88363e-06
0.000248,0.225362,2.82593e-05,1.086e-05,2.99832e-05,0.000244669,1006.29,0.000804618,2.68982e-17,0.74509,8.28464e-06,0.0284162,1.26675e-14,0,4.85611e-19,5.60858e-06
0.000249,0.225267,2.82593e-05,1.25443e-05,3.09473e-05,0.000249315,1007.01,0.000901288,2.99115e-17,0.74509,9.65556e-06,0.0284043,1.68949e-14,0,5.71949e-19,6.4691e-06
